OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
4662,2575.533,3172.31,5.6345,25.123,4.872,3.341,5.131,3.485,6.119,0.314,-53.953,0.006544,0.05019,197,0.88607
4663,488.67,3184.666,13.806,24.15,12.477,4.183,12.489,4.379,9.054,0.665,-67.548,0.007673,0.0507,544,1.661
4664,1589.283,3168.008,3.2039,25.736,3.037,2.465,3.161,2.672,4.947,0.188,-23.677,0.006916,0.05011,93,0.56142
4665,3975.205,3177.948,20.596,23.716,6.279,5.226,7.623,5.978,13.261,0.168,-60.184,0.008663,0.05011,527,1.6322
4666,736.559,3179.969,40.975,22.969,7.733,5.25,10.194,6.628,20.96,0.321,35.999,0.007243,0.05042,689,1.9878
4667,771.3,3177.057,34.744,23.148,6.233,4.6,8.574,5.86,19.689,0.262,-55.512,0.007314,0.05033,550,1.8287
4668,3425.091,3188.183,27.003,23.421,14.45,12.628,13.998,12.481,12.8,0.126,-57.845,0.007343,0.05008,1065,2.432
4669,757.038,3174.755,9.5528,24.55,4.136,3.868,5.187,4.102,8.868,0.0649999999999999,-74.101,0.007278,0.05035,249,1.1626
4670,4103.268,3174.874,6.5909,24.953,6.645,3.398,6.882,3.496,6.374,0.489,28.693,0.008717,0.05017,245,1.0236
4671,3038.231,3178.897,17.521,23.891,7.456,5.082,8.21,5.461,11.322,0.318,-53.345,0.007269,0.04983,537,1.5552
4672,3246.962,3178.702,16.357,23.966,8.447,4.905,9.023,5.352,10.923,0.419,37.484,0.00734,0.04958,505,1.4974
4673,360.075,3187.313,39.951,22.996,8.852,6.933,10.129,8.564,19.12,0.217,24.294,0.00769,0.05049,886,2.5774
4674,1669.906,3195.27,15.274,24.04,12.987,4.565,13.284,4.686,9.093,0.649,87.786,0.00701,0.04993,663,2.0423
4675,821.805,3176.41,4.8467,25.286,4.403,3.825,4.283,4.054,5.209,0.131,-63.24,0.007434,0.05028,207,1.003
4676,3820.177,3183.779,11.993,24.303,8.754,4.423,9.006,4.78,8.668,0.495,-53.88,0.007384,0.05005,453,1.5644
4677,1552.093,3180.723,4.2024,25.441,6.898,3.268,6.741,3.254,4.925,0.526,-34.66,0.007183,0.05021,178,0.86178
4678,2534.689,3179.563,5.3349,25.182,4.773,3.456,5.029,3.545,5.675,0.276,31.97,0.006627,0.05021,204,0.98953
4679,281.57,3179.607,3.157,25.752,4.633,1.912,4.704,2.143,4.432,0.587,83.71,0.007697,0.05038,118,0.7643
4680,25.04,3194.338,50.763,22.736,13.141,7.131,15.674,8.476,19.928,0.457,-29.941,0.008341,0.05058,1401,2.8551
4681,1372.918,3180.558,7.1642,24.862,5.192,2.784,5.745,3.179,7.414,0.464,0.345,0.008004,0.05021,209,0.90482
4682,2371.22,3189.447,18.468,23.834,8.189,4.978,8.998,5.715,11.5,0.392,50.516,0.007216,0.05023,580,2.048
4683,1861.556,3185.375,7.3197,24.839,5.848,4.961,5.895,4.877,6.438,0.152,-78.537,0.007876,0.05001,316,1.1864
4684,2026.296,3188.805,37.251,23.072,8.363,6.399,9.401,7.419,18.74,0.235,-1.938,0.008658,0.0501,792,2.2697
4685,250.069,3190.818,23.105,23.591,8.707,5.784,9.967,6.589,12.892,0.336,26.383,0.007833,0.05041,709,2.1483
4686,3071.03,3186.491,20.447,23.723,11.512,5.106,12.41,5.466,12.575,0.556,18.258,0.007166,0.04972,602,1.8568
4687,3157.187,3180.976,3.2203,25.73,3.723,2.55,3.658,2.749,4.624,0.315,-16.509,0.007063,0.04955,115,0.72856
