OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
156,3297.728,119.067,7.0859,24.874,5.054,4.096,3309,128,6.636,0.19,35.217,-0.0002572,0.04968,269,0.93088
157,2432.506,178.401,23.962,23.551,6.297,5.233,2449,191,14.883,0.169,16.748,0.0002961,0.04948,522,1.079
158,341.492,120.786,7.2711,24.846,4.845,3.911,351,132,6.957,0.193,-81.084,0.0001616,0.04927,248,0.74647
159,3955.77,126.331,7.4496,24.82,9.28,3.398,3972,141,6.185,0.634,40.778,6.254e-05,0.04971,360,1.0045
160,1783.307,134.509,34.235,23.164,17.955,7.197,1822,154,14.873,0.599,4.767,-0.0003985,0.04986,1255,1.8755
161,3642.362,135.806,8.4186,24.687,7.129,3.84,3649,151,6.906,0.461,87.94,-1.66e-05,0.05004,364,1.0021
162,1441.28,166.374,21.035,23.693,4.999,3.934,1451,183,14.794,0.213,-88.363,0.0008709,0.04941,362,1.1176
163,1413.396,141.468,11.684,24.331,5.581,4.166,1424,152,9.561,0.254,-63.663,0.001304,0.04921,331,0.90434
164,1427.893,150.951,10.37,24.461,5.707,5.061,1443,164,8.244,0.113,48.969,0.001164,0.04927,364,1.0244
165,3252.529,139.76,7.0318,24.882,3.83,2.819,3260,147,7.803,0.264,-65.567,6.526e-06,0.04962,172,0.74623
166,1632.51,205.025,984.18,19.517,10.599,8.883,1676,244,134.184,0.162,-28.127,-0.000362,0.04936,3979,2.5025
167,1657.092,224.514,2.2965,26.097,3.226,2.266,1662,231,3.612,0.298,-78.268,-2.351e-05,0.04915,91,0.45679
168,2753.5,65.775,1646.4,18.959,10.184,8.134,2793,119,179.558,0.201,74.342,0.0002517,0.04967,4331,2.6306
169,2785.492,56.831,10.674,24.429,6.181,4.122,2796,73,8.635,0.333,69.124,0.0003484,0.04949,357,1.0022
170,292.935,35.964,5.5918,25.131,5.924,3.239,305,44,5.94,0.453,22.57,0.0004693,0.04996,215,0.70621
171,2505.501,181.428,25.92,23.466,7.226,5.239,2530,195,15.119,0.275,9.103,0.0008952,0.04978,608,1.3778
172,257.703,39.726,10.549,24.442,7.796,3.703,270,52,8.341,0.525,-30.075,0.0008146,0.05014,374,1.1071
173,3047.649,37.306,2.1739,26.157,3.055,3.03,3054,45,3.022,0.00800000000000001,-18.764,-0.00116,0.04989,129,0.56342
174,628.058,195.196,35.446,23.126,9.959,7.309,650,219,16.634,0.266,-45.474,-0.0007746,0.04968,998,1.7359
175,2422.985,61.497,54.677,22.655,10.035,5.093,2445,82,24.789,0.492,-58.306,-0.0001225,0.04961,854,1.6072
176,7.417,56.727,9.8424,24.517,9.62,3.869,19,74,7.242,0.598,-78.907,-0.0004031,0.04919,455,1.0275
177,2692.611,162.495,140.08,21.634,9.727,7.234,2723,186,42.784,0.256,15.922,0.0003226,0.04936,1652,2.0407
178,2747.534,151.76,43.416,22.906,5.933,3.837,2761,164,23.812,0.353,27.901,0.000856,0.04925,519,1.3085
179,2735.538,161.254,26.1,23.458,8.179,4.118,2753,174,16.102,0.496,26.844,0.0007263,0.0492,532,1.3516
180,3204.686,143.304,8.7929,24.64,4.617,4.42,3214,154,8.208,0.043,-80.201,-0.0001526,0.0494,273,0.8342
181,3347.362,203.478,801.41,19.74,18.993,8.384,3383,266,114.573,0.559,75.595,-0.0002997,0.04946,5053,2.8043
182,3337.666,243.03,2.7462,25.903,5.388,2.056,3342,253,4.031,0.618,77.396,-0.0008361,0.04949,116,0.61618
183,614.289,146.535,7.06,24.878,4.374,3.235,622,156,7.346,0.26,85.093,-0.0008489,0.05004,209,0.80544
184,3677.377,153.558,6.9743,24.891,6.528,3.882,3688,166,6.195,0.405,67.565,0.001174,0.0498,305,0.87887
185,2351.094,150.241,4.3969,25.392,5.211,3.308,2358,160,4.948,0.365,-88.645,-0.0006991,0.04972,197,0.78162
186,1375.697,154.673,21.598,23.664,10.064,6.178,1399,172,12.375,0.386,14.51,0.00141,0.04941,694,1.2891
187,288.579,157.457,17.106,23.917,8.426,5.019,304,171,10.959,0.404,-29.465,0.0004156,0.05,551,1.2539
188,1052.078,72.334,138.89,21.643,12.233,7.426,1075,99,42.024,0.393,-22.542,-0.0003744,0.05045,1695,2.2368
189,1310.706,153.31,4.3154,25.412,3.641,2.703,1318,161,5.538,0.258,50.484,0.001849,0.04978,136,0.57083
190,550.882,156.431,4.6653,25.328,4.297,2.865,558,166,5.477,0.333,-78.689,-0.001162,0.0498,167,0.70523
191,83.533,166.575,9.5462,24.55,6.755,5.008,95,181,7.492,0.259,48.403,-0.00026,0.04995,392,0.89478
192,4028.874,162.352,4.5229,25.361,5.538,3.041,4041,171,4.921,0.451,27.8,-0.0002281,0.0493,210,0.74548
193,1985.42,163.121,19.51,23.774,10.199,6.445,2004,180,10.885,0.368,29.972,0.0006895,0.04978,778,1.4934
194,710.176,72.665,112.27,21.874,6.745,5.529,726,95,40.656,0.18,62.305,0.0004337,0.04918,995,1.6279
195,694.458,84.974,1.0762,26.92,3,1.825,700,89,1.939,0.392,12.839,0.0004021,0.04923,75,0.44796
196,317.922,64.486,5.3274,25.184,3.84,3.196,324,74,6.039,0.168,61.324,0.0001357,0.0495,177,0.6915
197,3497.011,179.811,36.099,23.106,10.488,6.995,3516,196,17.648,0.333,35.739,-0.001411,0.04992,880,1.4096
198,3553.96,179.838,31.874,23.241,15.729,7.642,3585,200,14.596,0.514,-10.292,-0.00153,0.05019,1091,1.7934
199,2141.717,172.09,6.9881,24.889,6.386,3.083,2153,180,6.973,0.517,40.599,-0.000265,0.04974,242,0.82175
200,663.836,74.458,22.695,23.61,6.23,5.258,680,89,14.259,0.156,11.747,1.76e-05,0.04975,534,1.4321
201,3112.556,198.22,67.682,22.424,13.313,7.419,3147,220,26.127,0.443,7.633,0.0008005,0.04971,1314,1.6808
202,3140.086,219.6,13.599,24.166,6.26,3.729,3155,232,10.505,0.404,52.672,0.0002269,0.04962,357,0.91042
203,3424.144,187.091,5.2988,25.19,5.041,3.264,3432,196,5.841,0.353,-62.929,-0.0005652,0.04929,201,0.83259
204,50.379,75.981,11.314,24.366,5.507,4.12,62,86,9.163,0.252,-5.64,-0.0004048,0.04928,345,1.1154
205,3146.719,72.248,2.037,26.228,2.908,1.878,3153,77,3.525,0.354,9.203,-0.0007008,0.04955,79,0.42442
206,3003.014,186.321,5.2223,25.205,5.659,3.045,3013,194,5.822,0.462,13.395,-0.001215,0.05002,190,0.70044
207,1076.924,176.19,14.481,24.098,8.729,4.852,1093,189,9.53,0.444,16.542,-0.0003856,0.0498,543,1.1036
208,3280,193.674,3.1797,25.744,3.951,3.321,3287,201,4.063,0.16,-60.326,-0.0001182,0.04992,163,0.75936
209,1782.585,176.424,8.7759,24.642,5.408,3.775,1792,188,7.83,0.302,-54.827,-6.265e-05,0.05013,298,0.96289
210,670.27,206.03,6.8209,24.915,7.471,2.959,679,217,6.593,0.604,-59.781,-4.184e-05,0.04981,261,0.78644
211,1985.681,93.34,39.791,23.001,7.911,6.266,2000,113,19.778,0.208,-77.758,3.977e-05,0.04957,796,1.5748
212,3229.939,184.679,26.428,23.445,11.051,5.047,3255,197,14.142,0.543,11.265,0.0001542,0.04985,774,1.6464
213,2036.944,185.274,11.022,24.394,3.835,3.38,2046,194,10.339,0.119,81.804,0.0006002,0.05027,222,0.78094
214,3148.349,96.34,44.965,22.868,15.028,5.377,3177,111,20.274,0.642,19.23,-0.0004588,0.04952,1015,1.8494
