NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
18,211.4067,8.7126,4.82569,25.2911,1.104,0.981,7.5,10.56,3.323,0.111,68.28,-7.899581e-05,0.0821843,9,0
19,3993.2222,4.6063,31.45127,23.2559,3.758,2.208,4.36,6.6,4.36,0.412,8.14,0.0003864275,0.0821843,120,0
20,3571.3313,6.4257,11.73613,24.3262,2.134,1.811,4.96,6.6,3.507,0.151,-23.21,0.0002942709,0.0821843,46,0
21,450.4471,32.6433,22.94249,23.5984,3.1,2.174,6.11,7.92,5.507,0.299,-69.75,-0.0001410843,0.0821843,71,0
22,1389.7764,3.5096,6.427762,24.9799,1.935,0.705,7.92,10.56,3.933,0.636,49.07,2.570611e-05,0.0821843,12,0
23,3601.5476,51.95,63.5698,22.4919,3.935,3.517,5.37,8.58,6.488,0.106,7.45,8.580051e-05,0.0821843,201,0
24,1681.4553,47.2723,61.72418,22.5239,3.311,2.933,4.11,5.94,4.19,0.114,-28.77,-0.0002890147,0.0821843,172,0
25,702.6412,17.7058,5.120369,25.2267,1.38,0.528,7.73,10.56,3.556,0.617,-58.13,-0.0001985946,0.0821843,6,0
26,3445.7778,14.8866,3.696031,25.5807,1.108,0.515,7.58,10.56,2.875,0.536,35.06,-0.0001418022,0.0821843,7,0
27,2448.9521,42.7993,30.51402,23.2888,3.321,2.76,4.94,9.24,5.806,0.169,-31.69,0.0002458024,0.0821843,105,0
28,1206.7477,55.0734,50.404,22.7438,3.526,3.029,5.38,9.24,5.693,0.141,60.36,4.996162e-05,0.0821843,156,0
29,802.9308,21.1056,4.536905,25.3581,0.887,0.659,7.92,7.26,3.535,0.258,44.57,-0.00249768,0.0821843,7,0
30,2837.3923,22.1848,3.459348,25.6525,0.762,0.444,9.05,5.94,2.994,0.417,70.86,0.0001836161,0.0821843,4,0
31,3987.3635,48.4041,34.08369,23.1686,3.19,2.669,6.03,7.92,6.336,0.163,6.13,0.0001524542,0.0821843,86,0
32,3966.6692,25.1752,4.459095,25.3769,0.742,0.643,8.41,10.56,3.622,0.134,24.78,0.0002867089,0.0821843,6,0
33,973.2659,37.6079,21.16325,23.686,1.89,1.749,8.23,10.56,7.595,0.075,-21.23,0.00296287,0.0821843,29,0
34,2745.3264,45.9724,11.9594,24.3057,2.355,1.562,6.19,9.24,4.298,0.337,85.18,0.0001328136,0.0821843,32,0
35,2516.8462,28.622,5.629015,25.1239,1.104,0.567,8.92,10.56,3.886,0.487,-56.15,0.0002740644,0.0821843,6,0
36,1410.2903,57.1301,46.0054,22.843,3.748,2.949,5.66,7.92,6.372,0.213,-18.66,-7.026512e-05,0.0821843,142,0
37,2963.0999,128.8684,166.8391,21.4443,7.914,4.088,4.22,6.6,8.308,0.483,84.54,0.00180219,0.0821843,539,0
38,2406.0823,44.2872,11.73997,24.3258,2.021,1.762,4.86,6.6,3.396,0.128,-33.77,0.0001781911,0.0821843,48,0
39,3824.699,36.6056,8.402307,24.689,1.731,1.038,7.88,3.5,4.323,0.4,-35.82,-0.000876673,0.0821843,16,0
40,2106.4033,91.0447,76.30357,22.2936,4.762,3.057,6.7,10.56,10.411,0.358,60.7,0.004878409,0.0821843,172,0
41,1461.3129,58.2431,17.67403,23.8817,2.867,1.955,6.39,10.56,5.441,0.318,80.1,-0.0002035139,0.0821843,43,0
42,3986.8398,55.1774,27.72705,23.3927,3.145,2.248,5.51,7.26,5.378,0.285,-34.78,0.0001133688,0.0821843,83,0
43,3914.5061,99.7908,30.63672,23.2844,3.646,2.195,6.28,9.9,7.044,0.398,24.15,-8.782995e-05,0.0821843,78,0
44,1784.8583,52.4277,5.855799,25.081,2.041,0.567,7.77,10.56,3.453,0.722,-60.8,0.0004728475,0.0821843,13,0
45,3421.1865,58.397,12.34888,24.2709,2.029,1.169,7.65,10.56,4.716,0.424,-5.02,0.0001295829,0.0821843,15,0
46,2921.3206,74.9784,43.65892,22.8998,3.106,2.769,4.82,7.26,4.439,0.108,49.32,0.001159969,0.0821843,135,0
47,2381.6729,67.1182,15.51651,24.023,2.216,1.913,6.35,8.58,4.829,0.136,-22.22,0.0004938222,0.0821843,43,0
48,1191.2542,129.7455,259.8085,20.9634,5.7,5.128,3.5,5.94,6.88,0.1,-78.68,0.001232624,0.0821843,591,0.001
49,1329.215,56.1265,7.15458,24.8635,1.161,0.61,8.4,10.56,4.441,0.475,-80.52,-0.0001545487,0.0821843,7,0
50,795.4556,76.403,41.16972,22.9636,2.88,2.531,7.3,10.56,9.404,0.121,34.11,0.0006047193,0.0821843,78,0
51,3575.1016,72.1098,14.87512,24.0688,1.997,1.72,7.54,10.56,5.834,0.139,-80.11,0.0002606697,0.0821843,24,0.001
52,2127.2297,65.7871,10.0431,24.4953,1.999,0.881,7.74,10.56,4.839,0.559,69.83,0.00632546,0.0821843,13,0
53,2464.8909,60.1469,8.694767,24.6519,1.694,1.203,7.48,7.26,4.117,0.29,27.27,0.0002671763,0.0821843,20,0
54,1102.0145,61.4934,3.812216,25.5471,0.851,0.531,8.02,10.56,3.569,0.377,-58.95,-0.0003322976,0.0821843,4,0.001
55,3645.5444,103.1846,87.42883,22.1459,4.259,3.845,4.68,7.26,6.15,0.097,-33.9,5.625958e-06,0.0821843,259,0
56,805.0066,76.612,24.62199,23.5217,2.529,1.912,7.26,10.56,7.015,0.244,32.53,0.0005692266,0.0821843,50,0
57,4157.7866,67.332,8.63255,24.6597,1.387,0.982,8.13,10.56,4.166,0.292,87.48,-0.0005649868,0.0821843,13,0
58,3260.5876,116.7922,143.6497,21.6067,5.586,4.453,3.91,5.94,7,0.203,-7.23,0.0006828835,0.0821843,426,0
59,3425.7751,72.2981,14.74753,24.0782,1.627,1.183,8.59,3.5,6.504,0.273,66.91,0.0002242915,0.0821843,18,0
60,2117.2153,72.6804,18.8942,23.8092,1.916,1.416,8.22,10.56,7.604,0.261,-0.31,0.005799531,0.0821843,22,0
