NUMBER,FLUX_AUTO,MAG_AUTO,KRON_RADIUS,PETRO_RADIUS,BACKGROUND,THRESHOLD,X_IMAGE,Y_IMAGE,A_IMAGE,B_IMAGE,THETA_IMAGE,ELLIPTICITY,CLASS_STAR,FLUX_RADIUS
15316,0.6987275,0.3892,4.8,5.28,0.01194704,0.02591185,2505.906,3975.6738,0.933,0.696,-68.6,0.254,0.205,1.516
15317,6.295319,-1.9975,3.5,5.28,0.0118006,0.02591185,755.6966,4068.136,2.593,2.29,43.47,0.117,0,3.579
15318,7.588263,-2.2004,6.2,10.56,0.0118662,0.02591185,2886.7773,3980.2253,2.809,1.892,-30.4,0.326,0,6.147
15319,1.569248,-0.4892,3.5,5.94,0.0122944,0.02591185,760.3768,3972.731,2.416,1.295,-35,0.464,0,3.159
15320,10.60853,-2.5641,5.14,5.94,0.01180388,0.02591185,660.9884,3979.0674,3.328,2.647,22.11,0.205,0,5.35
15321,1.672621,-0.5585,6.75,3.5,0.01175669,0.02591185,3085.1936,3989.5403,1.003,0.835,-47.62,0.167,0.008,3.581
15322,1.60003,-0.5103,3.5,5.94,0.01077988,0.02591185,429.2968,3973.8813,2.638,0.91,-18.81,0.655,0,2.595
15323,0.7351961,0.334,4.87,8.58,0.01208419,0.02591185,1442.1067,3985.8882,0.847,0.671,44.79,0.207,0.009,1.689
15324,1.04523,-0.048,3.5,6.6,0.01223978,0.02591185,1726.0077,3993.2378,1.218,0.78,15.82,0.36,0.012,1.707
15325,13.80571,-2.8501,3.5,5.94,0.01208108,0.02591185,2217.2209,3961.48,3.642,3.451,-61.56,0.052,0,4.666
15326,10.13015,-2.514,6,5.94,0.01189027,0.02591185,1185.6884,4022.7007,3.138,2.251,71.56,0.283,0,5.471
15327,1.479727,-0.4255,6.87,3.5,0.01196677,0.02591185,855.2084,4042.0117,1.292,0.815,-83.15,0.369,0.011,2.49
