OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
4510,964.343,3537.532,38.663,23.032,20.913,13.256,1004,3577,12.003,0.366,-25.349,0.003197,0.05447,2411,2.054
4511,920.195,3532.624,1.1096,26.887,3.083,1.718,925,3538,1.922,0.443,56.223,0.002061,0.05435,76,0.56496
4512,907.733,3527.766,12.263,24.279,12.625,5.463,926,3550,7.362,0.567,-47.645,0.001871,0.05417,663,1.3657
4513,1755.32,3755.15,8.1786,24.718,6.437,5.117,1770,3772,6.395,0.205,-47.846,0.002518,0.05561,375,1.0977
4514,640.35,3515.814,1.1025,26.894,1.992,1.157,646,3519,2.43,0.419,-0.639,0.003022,0.05346,45,0.41542
4515,628.489,3503.692,7.4785,24.815,8.584,5.931,646,3522,5.494,0.309,51.693,0.002939,0.05317,445,1.0432
4516,1124.182,3524.065,10.189,24.48,8.763,7.067,1142,3543,6.523,0.194,72.563,0.005739,0.05436,575,1.2793
4517,2207.508,3795.65,80.305,22.238,12.67,11.152,2238,3821,24.499,0.12,56.634,0.00169,0.0537,2183,2.2876
4518,2449.173,3799.884,30.276,23.297,13.694,6.195,2467,3822,13.761,0.548,57.347,0.004351,0.05409,1072,1.6306
4519,2272.56,3806.768,33.017,23.203,11.19,8.223,2292,3833,14.304,0.265,-78.216,0.000876,0.0552,1181,1.9108
4520,3874.504,3807.562,10.286,24.469,7.771,5.919,3892,3822,7.084,0.238,49.029,0.001614,0.0537,489,1.2541
4521,4119.395,3829.736,3.1672,25.748,4.904,3.204,4126,3839,3.512,0.347,-45.703,0.004397,0.05476,189,0.86773
4522,4104.156,3815.557,9.7412,24.528,9.873,6.425,4120,3829,5.868,0.349,-14.28,0.004058,0.05426,658,1.4168
4523,852.286,3837.763,12.494,24.258,7.936,5.457,870,3852,8.135,0.312,58.484,0.004448,0.05481,541,1.3376
4524,1550.587,3838.294,12.032,24.299,8.602,5.058,1568,3852,7.586,0.412,10.196,0.002896,0.05447,584,1.4133
4525,2960.192,3857.913,14.959,24.063,11.423,6.33,2975,3879,8.018,0.446,-62.122,0.004297,0.05356,814,1.416
4526,2994.378,3883.281,37.975,23.051,22.917,7.599,3032,3906,14.362,0.668,3.419,0.0004236,0.05371,1603,1.997
4527,2934.919,3858.854,6.7238,24.931,11.946,5.881,2951,3885,4.936,0.508,-68.537,0.006586,0.05361,445,1.0315
4528,2983.697,3845.559,7.4907,24.814,7.089,5.46,3000,3857,5.538,0.23,11.404,0.002235,0.05326,432,1.2852
4529,860.758,3880.982,12.557,24.253,12.012,7.059,877,3901,7.246,0.412,-49.135,0.002763,0.05491,713,1.4924
4530,739.27,3882.161,12.285,24.277,9.792,6.916,757,3897,7.288,0.294,-18.965,0.00364,0.05346,674,1.6562
4531,4054.151,3621.112,145.63,21.592,16.311,11.423,4101,3651,37.321,0.3,-62.85,0.00255,0.05366,2715,2.5099
4532,3998.563,3586.142,23.064,23.593,8.7,6.42,4020,3604,12.176,0.262,-22.897,0.0006803,0.05416,787,1.3239
4533,4049.777,3549.768,38.792,23.028,26.839,11.889,4098,3582,12.118,0.557,-12.658,0.002897,0.05418,2399,2.7858
4534,4032.375,3631.391,2.1164,26.186,4.02,2.856,4038,3641,3.012,0.29,-85.649,0.003345,0.05403,113,0.67013
4535,4008.263,3602.219,3.4746,25.648,5.251,2.906,4020,3610,3.971,0.447,34.478,0.00193,0.05402,179,0.7839
4536,4039.284,3600.782,2.3975,26.051,8.212,2.766,4053,3609,2.564,0.663,-17.272,0.002858,0.05338,208,0.88101
4537,4082.564,3627.406,10.425,24.455,8.499,6.302,4098,3644,6.775,0.259,48.353,0.001752,0.05363,552,1.5964
4538,1130.866,3918.11,35.76,23.117,19.824,15.063,1168,3951,11.853,0.24,-52.488,0.002463,0.0548,2139,2.4816
4539,2822.514,3574.453,38.444,23.038,26.923,10.607,2852,3618,12.492,0.606,-79.705,0.003529,0.0549,2203,2.8587
4540,577.029,3556.292,9.8216,24.52,12.105,4.274,594,3578,6.26,0.647,60.688,0.002566,0.05525,567,1.4061
4541,1564.604,3596.888,140.33,21.632,13.508,11.177,1605,3639,36.224,0.173,-40.897,0.001143,0.05449,2757,2.5392
4542,1529.688,3613.593,4.3304,25.409,5.909,4.419,1541,3623,4.038,0.252,-11.305,0.001419,0.05538,271,1.0216
4543,1572.219,3569.408,2.946,25.827,8.439,3.205,1583,3580,2.769,0.62,56.637,0.002825,0.05405,261,1.01
