OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
818,136.16,691.674,11.904,24.311,9.6,7.111,9.657,7.33,6.063,0.259,78.325,0.004507,0.05498,733,2.3436
819,680.806,683.935,8.5206,24.674,9.37,6.296,9.221,6.336,5.132,0.328,4.249,0.004638,0.05455,525,1.4649
820,3340.703,676.956,1.5493,26.525,2.33,1.428,3.008,2.038,2.669,0.387,24.08,0.004182,0.05479,61,0.46571
821,1759.185,706.705,57.568,22.6,17.085,12.315,17.846,13.241,16.085,0.279,-37.473,0.005037,0.05466,2293,3.9492
822,1840.588,706.679,61.647,22.525,17.791,12.01,19.532,13.165,18.186,0.325,-9.902,0.005187,0.05467,2000,3.4495
823,2043.288,688.513,4.3094,25.414,6.467,4.4,6.484,4.397,3.452,0.32,-69.675,0.005284,0.05468,290,1.2773
824,548.688,715.138,36.767,23.086,13.017,9.762,15.136,10.27,13.601,0.25,-50.331,0.004605,0.05468,1269,2.4882
825,1555.631,692.987,44.148,22.888,8.154,7.106,10.166,9.055,17.645,0.128,59.16,0.004887,0.05466,978,2.2939
826,2722.179,696.312,36.263,23.101,6.757,5.001,9.225,6.513,16.874,0.26,-85.07,0.005021,0.05467,680,1.8869
827,1536.239,703.384,22.384,23.625,8.818,5.245,10.457,5.905,11.277,0.405,59.176,0.004888,0.05466,673,1.7046
828,2498.695,701.609,26.974,23.423,11.457,7.763,12.752,8.266,11.091,0.322,23.769,0.005105,0.05468,1077,2.3767
829,1428.636,710.063,47.366,22.811,16.475,7.906,18.022,9.166,15.531,0.52,-65.898,0.004852,0.05461,1629,3.1962
830,1617.727,700.411,17.324,23.903,12.506,7.146,12.658,7.445,7.981,0.429,33.667,0.004906,0.05466,894,2.369
831,985.87,701.422,9.3123,24.577,9.698,6.595,9.569,6.784,5.598,0.32,-30.812,0.004757,0.05449,518,1.6032
832,1224.929,699.03,14.803,24.074,7.422,5.923,8.021,6.391,8.224,0.202,-52.33,0.004672,0.05453,589,1.7502
833,1976.727,720.784,27.515,23.401,16.328,9.197,16.539,9.667,9.393,0.437,-82.071,0.005339,0.05468,1625,3.0727
