NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
265,2027.6108,314.1382,10.16089,24.4827,1.485,0.857,8.33,10.56,5.19,0.423,-80.37,0.01475539,0.08209155,14,0
266,845.006,305.0181,2.483211,26.0125,1.011,0.391,8.34,8.58,2.266,0.613,31.04,0.006084966,0.08209155,4,0.001
267,4166.665,312.007,5.906999,25.0716,1.46,1.223,6.08,8.58,3.18,0.163,10.06,0.005745856,0.08209155,15,0
268,3072.8071,310.4376,4.708205,25.3179,1.387,0.735,7.66,10.56,3.424,0.47,24.07,0.008797154,0.08209155,7,0
269,2419.0925,362.7924,171.0292,21.4173,4.889,4.077,4.93,7.92,6.497,0.166,38.4,0.01094334,0.08209155,394,0.001
270,3163.6541,376.7294,153.9818,21.5313,5.498,3.661,4.85,6.6,6.7,0.334,-56.7,0.009160102,0.08209155,369,0.001
271,2101.3318,312.4244,3.154845,25.7526,1.484,0.539,6.36,7.92,2.339,0.637,40.62,0.0106808,0.08209155,9,0
272,2477.4221,311.2373,2.602449,25.9615,0.758,0.45,8.62,10.56,2.199,0.406,70.56,0.009293681,0.08209155,4,0
273,458.3171,323.4005,14.16214,24.1222,2.976,1.363,6.06,9.9,4.866,0.542,-6.31,0.01396806,0.08209155,39,0
274,1352.0836,316.3498,4.516396,25.363,1.109,0.873,6.98,10.56,2.727,0.212,39.58,0.009210857,0.08209155,11,0
275,2122.9355,327.6709,9.992681,24.5008,1.68,1.651,6.33,9.9,3.933,0.017,-77.24,0.01006513,0.08209155,31,0
276,4069.5215,320.6881,6.538654,24.9613,1.684,0.872,7.36,10.56,3.805,0.482,6.06,0.008075709,0.08209155,12,0
277,1470.4618,329.4873,9.178485,24.5931,1.896,1.212,6.8,5.94,3.961,0.36,-54.91,0.008012172,0.08209155,24,0
278,4072.3469,354.2212,44.66262,22.8751,3.371,2.559,5.53,7.26,5.338,0.241,-48.63,0.008018574,0.08209155,126,0
279,2324.0466,345.0113,20.87067,23.7012,2.69,1.91,5.64,7.26,4.142,0.29,-67.1,0.009240942,0.08209155,67,0
280,2678.4922,322.0074,1.832376,26.3425,0.802,0.499,6.59,9.24,1.864,0.378,-87.49,0.009943495,0.08209155,3,0
