NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
1362,724.3251,1230.871,45.50082,22.855,2.821,2.555,6.62,10.56,7.888,0.094,9.58,0.01532743,0.07637031,98,0
1363,3389.4963,1219.4928,18.67652,23.8218,2.132,2.023,6.47,10.56,4.967,0.051,-24.89,0.00974003,0.07637031,53,0
1364,3704.7688,1207.0258,5.944549,25.0647,1.838,0.77,7.05,7.92,3.439,0.581,-12.54,0.01047802,0.07637031,14,0
1365,3388.7119,1211.2692,6.93976,24.8966,1.324,0.845,7.9,10.56,4.17,0.362,79.68,0.009636436,0.07637031,12,0
1366,1246.5037,1207.0021,2.067295,26.2115,0.787,0.5,7.27,10.56,2.049,0.365,88.69,0.01174747,0.07637031,6,0
1367,1106.3132,1217.1058,11.49407,24.3488,2.036,1.647,5.92,7.26,3.874,0.191,-19.7,0.01142004,0.07637031,38,0
1368,2133.7046,1218.3046,9.192616,24.5914,1.862,1.274,7.27,10.56,4.428,0.316,-8.73,0.01001485,0.07637031,21,0
1369,3526.1604,1233.5991,20.34329,23.7289,2.887,2.144,5.19,8.58,4.785,0.257,-34.99,0.01100869,0.07637031,75,0
1370,3329.8223,1218.1521,3.600204,25.6092,1.645,0.575,7.34,10.56,2.951,0.651,52.66,0.01022832,0.07637031,8,0
1371,56.1655,1242.4208,47.54573,22.8072,2.689,2.444,6.15,10.56,5.757,0.091,74.03,0.0141115,0.07637031,91,0
1372,4136.7788,1216.7743,4.474052,25.3732,1.192,0.868,6.96,9.24,3.092,0.272,-15.88,0.01035722,0.07637031,10,0.006
1373,175.3095,1213.7249,4.026539,25.4877,1.453,0.72,7.3,10.56,3.056,0.505,-1.59,0.01104604,0.07637031,8,0
1374,3741.7742,1241.4712,20.05456,23.7445,2.448,1.952,6.01,10.56,4.68,0.203,-77.53,0.01114839,0.07637031,61,0
1375,4034.7271,1255.8151,47.40195,22.8105,2.999,2.785,4.63,7.26,4.131,0.071,-73.02,0.01313194,0.07637031,140,0
1376,480.3682,1220.787,3.153556,25.753,0.754,0.451,9.08,10.56,2.999,0.402,-73.54,0.01085194,0.07637031,3,0.727
1377,1179.5817,1231.6732,11.99794,24.3022,2.403,1.625,6.05,6.6,4.22,0.324,-0.94,0.01219794,0.07637031,40,0
1378,380.3853,1230.0081,5.066826,25.2382,1.444,1.072,5.89,9.9,2.934,0.258,-61.1,0.01095061,0.07637031,15,0
1379,790.7725,1230.7412,3.829837,25.542,0.975,0.617,7.93,10.56,3.275,0.367,-83.07,0.01736067,0.07637031,6,0
