NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
1,795.0845,112.3139,548.6326,20.1518,6.624,5.763,3.95,5.94,6.656,0.13,79.91,0.004572614,0.0815822,1002,0.029
2,1918.1108,52.5855,279.0592,20.8858,5.662,4.743,4.1,6.6,6.217,0.162,-58.2,0.005142666,0.0815822,611,0.004
3,2200.094,14.7026,977.5023,19.5247,8.712,7.084,3.61,5.28,7.892,0.187,-37.68,0.0170173,0.0815822,1585,0.029
4,123.2022,30.1128,65.02729,22.4673,3.909,2.979,4.94,7.26,5.316,0.238,59.34,0.004215059,0.0815822,195,0
5,2247.8538,10.581,275.7484,20.8987,5.763,4.695,3.98,5.94,6.106,0.185,-60.07,0.01597754,0.0815822,578,0.005
6,995.1668,11.1125,267.5811,20.9314,5.591,5.031,4.2,6.6,6.353,0.1,26.26,0.003706588,0.0815822,605,0.001
7,702.7682,17.954,7.082853,24.8745,1.37,0.772,8.18,5.28,4.429,0.436,82.76,-0.0003680624,0.0815822,9,0.002
8,276.6514,8.3147,82.02234,22.2152,3.539,3.343,4.97,7.92,5.076,0.055,6.55,-1.090218e-06,0.0815822,217,0
9,2912.1292,13.1627,3.626802,25.6012,1.383,0.503,7.6,10.56,2.701,0.637,-76.47,-0.002361684,0.0815822,7,0
10,1990.8994,9.3827,12.28907,24.2762,2.088,1.591,6.2,9.9,3.974,0.238,29.8,0.005980846,0.0815822,38,0
11,1405.5092,9.4869,4.403753,25.3904,1.165,0.641,8.13,10.56,3.451,0.45,59.44,0.007436313,0.0815822,6,0
12,2394.6199,11.232,3.057914,25.7864,0.752,0.452,8.27,10.56,2.629,0.399,-72.8,0.002337393,0.0815822,5,0.002
13,642.1121,9.5815,6.349593,24.9931,1.692,1.377,5.02,8.58,3.313,0.186,40.41,-0.0009283976,0.0815822,21,0
14,3993.5344,4.4018,26.86592,23.427,3.195,2.041,4.69,8.58,4.027,0.361,3.84,0.002938707,0.0815822,92,0
15,3572.303,6.8514,8.626789,24.6604,2.123,1.799,4.86,6.6,3.388,0.153,-35.49,0.003232221,0.0815822,39,0
16,3324.6675,7.5637,7.82823,24.7658,1.465,0.939,7.82,10.56,4.494,0.359,-31.65,0.0001884165,0.0815822,9,0
17,2726.1973,10.6989,23.01318,23.5951,2.621,1.994,5.59,10.56,4.48,0.239,-54.07,6.833844e-05,0.0815822,70,0
18,1389.3715,3.4419,4.265163,25.4252,1.381,1.057,5.91,3.5,2.866,0.235,1.28,0.007329355,0.0815822,11,0
19,424.6258,165.8519,616.4764,20.0252,7.92,6.758,3.98,6.6,8.128,0.147,-47.86,0.006204597,0.0815822,1293,0.021
20,1681.7338,47.3777,57.75692,22.596,3.015,2.783,4.83,8.58,4.399,0.077,21.2,0.002116865,0.0815822,145,0
21,3153.4597,41.7941,25.63912,23.4777,2.613,2.073,6.01,9.24,4.879,0.207,88.98,0.002279642,0.0815822,75,0
22,450.6212,32.1049,16.76903,23.9387,2.1,1.906,5.98,6.6,4.039,0.092,-52.16,0.002050724,0.0815822,48,0
23,1796.8368,29.0693,14.3098,24.1109,2.008,1.651,6.82,10.56,4.695,0.178,-31.34,0.002958313,0.0815822,39,0
24,3601.2834,52.2366,44.84035,22.8708,3.041,2.746,5.18,7.26,5.034,0.097,67.07,0.002945938,0.0815822,131,0
25,2177.0471,62.482,86.66222,22.1554,3.624,3.073,6.19,10.56,7.013,0.152,80.21,0.01136693,0.0815822,183,0
26,1206.7837,55.0881,36.62881,23.0904,3.02,2.614,5.43,9.9,4.981,0.135,47.93,0.004850566,0.0815822,115,0
27,2449.1418,42.9108,22.55451,23.6169,2.616,2.246,5.55,8.58,4.718,0.141,-35.69,0.002164202,0.0815822,72,0
28,3966.6396,24.1967,1.191964,26.8093,0.747,0.442,4.77,8.58,1.28,0.408,-71.97,0.002923369,0.0815822,4,0.017
29,2517.3901,28.5562,5.591576,25.1312,1.193,0.923,7.11,10.56,3.18,0.227,25.81,0.002279058,0.0815822,10,0
30,973.605,39.6005,8.566437,24.668,1.646,0.913,7.91,10.56,4.397,0.445,-3.88,0.003462634,0.0815822,14,0
31,3987.6404,48.6638,29.3448,23.3312,2.685,2.382,6.21,10.56,5.588,0.113,26.79,0.002999909,0.0815822,80,0
32,3824.9663,36.0545,6.471424,24.9725,1.234,1.197,6.77,9.24,3.243,0.031,-30.27,0.0009154681,0.0815822,16,0
33,1409.8025,56.8281,35.56939,23.1223,3.134,2.401,5.57,10.56,5.433,0.234,-33.11,0.005598421,0.0815822,103,0
34,1103.1921,35.1363,3.655216,25.5927,1.172,0.432,8.18,10.56,2.92,0.632,-61.06,0.004807815,0.0815822,4,0
35,2745.7048,46.5726,9.93332,24.5073,1.945,1.416,6.51,10.56,3.988,0.272,52.55,0.0004790467,0.0815822,33,0
36,2406.4333,44.4896,11.3075,24.3666,1.891,1.476,6.29,8.58,3.888,0.22,16.35,0.002181632,0.0815822,33,0
37,1204.7683,37.0579,5.172321,25.2158,1.151,0.645,8.38,10.56,3.535,0.44,48.67,0.004991,0.0815822,9,0
38,3986.1384,55.8885,22.47355,23.6208,2.408,1.967,6.78,10.56,5.582,0.183,68.75,0.00302031,0.0815822,53,0
39,1461.8583,58.0904,12.56254,24.2523,1.951,1.912,5.92,9.9,4.031,0.02,82.02,0.00437702,0.0815822,38,0
40,3560.313,47.6567,6.97804,24.8907,1.396,1.235,8.51,10.56,5.194,0.115,-71.51,0.003416054,0.0815822,11,0
41,538.1075,48.3448,6.347076,24.9936,1.406,0.867,8.31,10.56,3.745,0.384,-34.91,0.002980486,0.0815822,12,0
42,3421.3235,56.7885,10.31301,24.4665,1.699,1.309,6.74,10.56,4.282,0.229,-46.46,0.001616914,0.0815822,22,0
43,2921.2617,74.7636,34.28834,23.1621,2.736,2.319,4.93,8.58,3.981,0.152,5.32,0.00392398,0.0815822,104,0
44,1586.4578,53.7221,4.068929,25.4763,1.434,0.608,8.4,3.5,2.91,0.576,14.61,0.001142018,0.0815822,6,0
45,2464.6345,59.7523,8.966775,24.6184,1.536,1.108,8.18,10.56,5.387,0.278,2.71,0.002113021,0.0815822,14,0
46,795.6308,76.271,45.87933,22.846,2.879,2.25,7.74,10.56,10.723,0.219,28.71,0.002871566,0.0815822,76,0
47,1097.7104,58.5888,5.864799,25.0794,1.153,0.792,7.89,10.56,3.906,0.313,-13.97,0.004255732,0.0815822,10,0.001
48,2381.5933,67.0892,9.194598,24.5912,1.591,1.398,6.35,10.56,3.534,0.122,-89.93,0.002669989,0.0815822,28,0
49,1191.1218,129.8314,212.8369,21.1799,4.928,4.576,4.28,6.6,5.951,0.071,-85.49,0.004676906,0.0815822,470,0.001
50,2105.0569,90.6554,49.20057,22.7701,4.02,2.528,6.69,10.56,8.018,0.371,50.27,0.007311551,0.0815822,119,0
51,3574.4097,75.1545,11.38669,24.359,2.258,0.773,7.99,10.56,5.252,0.658,80.31,0.003283287,0.0815822,16,0
52,3325.6067,78.8236,13.92422,24.1406,2.189,1.692,6.22,10.56,4.287,0.227,-50.55,0.002337677,0.0815822,41,0
53,804.4037,77.076,30.33212,23.2952,2.337,1.755,7.82,10.56,9.133,0.249,-40.82,0.002915327,0.0815822,40,0
54,2963.396,130.1505,123.7628,21.7685,5.001,3.48,4.81,7.92,6.312,0.304,-88.29,0.005918977,0.0815822,314,0.001
55,2389.4956,82.3749,16.2856,23.9705,2.174,1.897,5.81,10.56,4.293,0.127,-69.08,0.002490899,0.0815822,51,0
56,4155.9785,68.1295,7.356789,24.8333,1.249,0.983,7.59,10.56,3.871,0.212,-64.02,0.0003657813,0.0815822,15,0
57,2126.8428,65.4653,4.55201,25.3545,0.972,0.732,7.89,9.9,3.481,0.247,-88.38,0.009871113,0.0815822,8,0
58,2587.4224,65.3238,4.742889,25.3099,1.037,0.645,8.09,4.62,3.241,0.378,7.29,0.001046516,0.0815822,9,0.003
59,3426.2112,73.6616,13.55666,24.1696,1.833,1.261,7.53,10.56,5.586,0.312,-32.41,0.001656439,0.0815822,27,0
60,3260.1558,116.827,117.3647,21.8262,4.391,3.676,4.85,8.58,5.998,0.163,-21.43,0.004302907,0.0815822,290,0
61,3645.8093,103.0502,68.20418,22.4155,3.373,3.198,4.89,8.58,5.159,0.052,-12.35,0.002434597,0.0815822,180,0
62,1059.6965,71.5539,2.372944,26.0618,0.995,0.543,6.44,6.6,1.982,0.454,59.04,0.002506158,0.0815822,4,0
63,1474.3594,74.444,5.351725,25.1788,1.192,0.8,7.7,10.56,3.579,0.328,-51.56,0.003356317,0.0815822,9,0
64,3360.5581,76.7393,5.758396,25.0992,1.278,0.925,6.73,10.56,3.246,0.276,10.42,0.00165363,0.0815822,12,0
65,733.8559,91.0116,21.77909,23.6549,2.72,2.02,5.82,10.56,5.09,0.257,6.67,0.003591546,0.0815822,66,0
66,2672.7988,106.7635,19.71957,23.7628,2.707,1.844,6.41,6.6,5.299,0.319,78.49,0.001198371,0.0815822,55,0
67,3502.7847,419.1903,1282.534,19.2298,8.486,7.684,3.64,5.28,7.606,0.095,68.97,0.009162177,0.0815822,2011,0.03
68,3475.2227,89.8218,6.639135,24.9447,1.94,1.213,6.14,8.58,3.536,0.374,78.83,0.001913649,0.0815822,18,0
69,3002.8896,106.8112,23.38246,23.5778,2.233,1.922,7.53,10.56,7.686,0.139,-5.67,0.004362983,0.0815822,42,0
70,3160.481,85.3944,5.338861,25.1814,1.322,0.76,7.71,10.56,3.443,0.425,-79.56,0.002991474,0.0815822,7,0
71,2104.7222,106.8292,32.34778,23.2254,2.723,2.162,6.7,10.56,6.546,0.206,-68.18,0.006504051,0.0815822,73,0
72,1780.8829,104.9058,29.43485,23.3278,2.76,2.383,5.59,7.92,4.687,0.137,-51.88,0.003493258,0.0815822,93,0
73,245.4115,96.0161,16.88946,23.931,2.043,1.871,6.28,8.58,4.364,0.084,-53.94,0.001374949,0.0815822,47,0
74,1262.9033,91.3219,9.57945,24.5466,1.733,1.506,6.3,8.58,3.61,0.131,-17.71,0.003961591,0.0815822,29,0
75,3912.4727,98.5061,19.61477,23.7685,2.274,1.981,6.86,10.56,5.218,0.129,-3.77,0.003369901,0.0815822,51,0
76,2958.426,111.2167,16.87409,23.9319,2.681,1.515,6.98,10.56,5.946,0.435,84.9,0.005918977,0.0815822,31,0
77,2743.5291,99.3789,10.71195,24.4253,1.594,1.364,7.08,10.56,4.417,0.144,-84.22,0.0009510635,0.0815822,23,0
78,2013.3363,111.0117,34.64275,23.151,3.224,2.227,5.93,10.56,5.379,0.309,25.46,0.006216335,0.0815822,102,0
79,3920.2654,101.0781,12.38122,24.2681,1.834,1.468,6.85,10.56,5.014,0.199,9.01,0.003463594,0.0815822,25,0
80,550.2241,112.3323,34.57488,23.1531,2.752,2.355,5.46,7.92,4.333,0.144,1.29,0.003188188,0.0815822,100,0
81,473.784,123.0854,37.16422,23.0747,2.809,2.576,5.82,9.9,5.18,0.083,79.89,0.005381247,0.0815822,99,0
82,2719.175,96.6932,4.898795,25.2748,1.223,0.733,7.9,7.92,3.304,0.401,-23.23,0.001269727,0.0815822,9,0
83,3016.8911,103.5837,14.83986,24.0714,2.528,1.274,7.43,10.56,6.202,0.496,-7.63,0.003523099,0.0815822,25,0
84,3134.7656,118.3813,29.78509,23.315,2.528,2.385,5.41,7.92,4.639,0.057,12.09,0.00405218,0.0815822,87,0
85,2572.7739,103.1177,6.338125,24.9951,1.225,1.059,7.51,10.56,3.709,0.136,39.7,0.0004837344,0.0815822,10,0
86,1583.8363,117.4863,17.6469,23.8833,2.206,2.099,5.76,9.24,4.371,0.048,4.18,0.001140888,0.0815822,56,0
87,465.4154,109.4758,12.18824,24.2851,1.772,1.436,7.52,10.56,5.063,0.19,-51.58,0.004036801,0.0815822,30,0
88,1956.0464,163.7298,109.764,21.8988,4.738,3.422,5.54,10.56,7.56,0.278,89.61,0.004397407,0.0815822,270,0
89,863.9072,127.8527,32.5866,23.2174,3.198,2.723,5.38,9.24,5.401,0.148,-25.3,0.00499949,0.0815822,100,0
90,1115.188,118.326,12.41286,24.2653,1.89,1.602,6.23,8.58,4.009,0.152,-6.16,0.003949281,0.0815822,34,0
91,1969.8463,146.0814,74.04476,22.3263,3.482,3.141,5.54,10.56,5.662,0.098,-15.86,0.004755035,0.0815822,181,0
92,123.8889,133.6336,43.59447,22.9014,2.914,2.543,4.82,6.6,4.095,0.127,0.73,0.002715572,0.0815822,122,0
93,170.7912,119.6137,11.7953,24.3207,1.955,1.617,6.03,10.56,4.015,0.173,13.34,0.002029977,0.0815822,36,0
94,871.5517,123.6731,10.25544,24.4726,1.915,1.324,6.66,9.24,4.132,0.308,49.39,0.00469735,0.0815822,26,0
95,565.8048,129.4742,19.00608,23.8028,2.038,1.89,5.74,9.24,3.83,0.072,4.52,0.003066363,0.0815822,55,0
96,3372.4006,135.7328,17.7428,23.8774,2.27,1.811,6.79,10.56,5.05,0.203,16.05,0.002704343,0.0815822,47,0
97,1694.1445,136.3167,13.18514,24.1998,2.04,1.427,7.2,7.26,4.737,0.3,35.43,0.00157672,0.0815822,35,0
98,3381.9929,178.6973,130.5792,21.7103,4.292,4.138,4.81,7.92,6.047,0.036,-62.74,0.003198092,0.0815822,330,0
99,1021.0551,126.1773,3.702595,25.5787,1.17,0.878,6,7.26,2.178,0.249,-31.74,0.002105446,0.0815822,13,0
100,2027.3574,149.382,38.55812,23.0347,2.697,2.536,5.17,9.24,4.481,0.06,-50.26,0.004675806,0.0815822,109,0
101,2247.4324,129.5699,5.713099,25.1078,1.328,0.781,7.76,10.56,3.501,0.412,52.75,0.004451866,0.0815822,10,0
102,3864.0051,135.4869,7.112289,24.87,1.362,1.248,7.18,10.56,3.776,0.084,22.5,0.003839839,0.0815822,16,0
103,3511.2388,176.2247,63.37951,22.4951,3.46,3.062,6,10.56,6.576,0.115,-39.32,0.002003062,0.0815822,153,0
104,56.8631,134.1196,7.959032,24.7478,1.391,0.959,7.86,10.56,4.061,0.31,67.6,0.003116637,0.0815822,11,0
105,933.1463,132.1753,5.498613,25.1494,1.197,0.979,7,3.5,3.478,0.182,16.06,0.003597203,0.0815822,12,0
106,2097.8354,153.5959,11.94072,24.3074,1.941,1.483,6.84,10.56,4.368,0.236,-66.62,0.003986711,0.0815822,32,0
107,857.8498,151.787,13.76158,24.1533,1.955,1.649,6.12,9.9,4.135,0.157,71.99,0.00602279,0.0815822,36,0
108,2328.5015,192.8226,52.01189,22.7097,4.482,2.851,5.39,7.92,6.768,0.364,78.95,0.004268399,0.0815822,152,0
109,1833.1345,143.1341,4.189631,25.4446,0.856,0.681,7.78,10.56,2.973,0.205,-48.12,0.005306115,0.0815822,5,0
110,587.6368,170.907,38.73809,23.0297,2.819,2.613,4.92,9.24,4.588,0.073,36.42,0.002596581,0.0815822,111,0
111,2338.728,159.9937,10.23031,24.4753,2.095,1.722,5.87,7.26,4.105,0.178,88.92,0.004336413,0.0815822,31,0
112,823.2101,149.8363,7.257158,24.8481,1.368,0.896,7.65,10.56,3.942,0.345,58.87,0.006241499,0.0815822,14,0
113,3967.1418,175.7168,33.68187,23.1815,2.83,2.195,6.34,10.56,6.302,0.225,18.82,0.003956827,0.0815822,81,0
114,1099.099,158.3234,14.61675,24.0879,1.926,1.612,6.46,9.9,4.59,0.163,10.2,0.002373227,0.0815822,39,0
115,3705.374,160.6324,18.04581,23.8591,1.942,1.672,7.23,10.56,5.17,0.139,-55.54,0.001510833,0.0815822,38,0
116,3168.854,160.1756,15.85178,23.9998,2.759,1.51,6.61,10.56,5.177,0.453,-23.65,0.006376852,0.0815822,46,0
117,3798.0969,187.0953,83.71654,22.193,3.976,3.186,4.71,9.24,5.435,0.199,-14.36,0.002902905,0.0815822,222,0
118,3717.7029,174.2841,40.42566,22.9834,2.797,2.54,5.26,6.6,4.372,0.092,-36.4,0.001683966,0.0815822,111,0
119,1945.0388,168.0189,21.25874,23.6812,2.616,1.711,6.64,10.56,5.505,0.346,-43.21,0.004567439,0.0815822,51,0
120,244.4951,174.1843,20.76107,23.7069,2.46,2.09,5.67,10.56,4.276,0.151,-66.79,0.001507358,0.0815822,66,0
121,1982.1415,162.778,15.09112,24.0532,2.352,1.415,7.06,10.56,5.608,0.398,-22.21,0.004356165,0.0815822,36,0
122,1045.5891,169.3422,14.20681,24.1188,2.217,1.746,5.92,9.9,4.097,0.212,60.55,0.001251158,0.0815822,45,0
123,327.3042,160.4326,8.451276,24.6827,1.758,0.89,7.93,10.56,4.269,0.494,33.96,0.00210757,0.0815822,13,0
124,2043.1393,360.8326,2476.236,18.5155,8.958,8.5,3.5,4.62,7.4,0.051,19.33,0.01333426,0.0815822,2883,0.031
125,3975.1912,186.2434,45.91018,22.8452,3.335,2.502,6.23,10.56,6.684,0.25,50.18,0.004060138,0.0815822,114,0
126,2872.3711,161.0206,8.621661,24.661,2.019,1.218,5.54,8.58,3.414,0.397,14.43,0.003158895,0.0815822,27,0
127,1399.5577,188.932,50.589,22.7399,3.049,2.71,5.16,7.92,4.607,0.111,-47.33,0.004374011,0.0815822,135,0
128,3899.0173,174.2333,16.0092,23.9891,2.345,1.891,5.96,7.92,4.48,0.194,-53.4,0.004496054,0.0815822,47,0
129,3519.6836,176.3521,37.35555,23.0691,2.651,2.248,6.95,10.56,6.072,0.152,25.7,0.001987948,0.0815822,64,0
130,1102.3704,164.5597,10.30336,24.4676,1.869,1.361,6.62,10.56,4.107,0.272,7.24,0.002421858,0.0815822,25,0
131,2922.8701,157.1733,2.760813,25.8974,0.83,0.681,6.93,9.24,2.154,0.179,44.16,0.005918977,0.0815822,7,0
132,3653.823,154.4141,2.038349,26.2268,0.734,0.448,7.35,7.92,1.887,0.389,-20.64,0.00158824,0.0815822,2,0.819
133,2685.7241,172.9392,18.7678,23.8165,2.224,2.002,6.01,7.92,4.254,0.099,-3.46,0.001049969,0.0815822,55,0
134,3950.9241,170.8259,15.54184,24.0212,1.722,1.587,8.23,10.56,7.69,0.078,-2.71,0.003964881,0.0815822,17,0
135,1366.5968,168.4881,12.33851,24.2718,1.844,1.513,6.19,9.9,3.655,0.179,27.36,0.003811079,0.0815822,36,0
136,4178.835,172.7214,12.60066,24.249,2.041,1.594,6.37,8.58,4.317,0.219,-57.29,0.001870064,0.0815822,38,0
137,2937.6404,177.7143,13.43149,24.1797,2.055,1.779,6.26,10.56,4.199,0.134,62.92,0.005612226,0.0815822,41,0
138,2994.6912,173.1971,10.24656,24.4736,1.761,1.412,6.95,10.56,3.958,0.198,61.05,0.004559448,0.0815822,25,0
139,2917.4055,168.205,8.14538,24.7227,1.699,1.143,6.74,10.56,3.834,0.327,15.72,0.005855249,0.0815822,22,0.002
140,4113.2593,181.8472,16.08417,23.984,2.102,1.705,6.17,8.58,4.157,0.189,71.1,0.002372835,0.0815822,48,0
141,3192.8064,178.1153,11.4681,24.3513,1.9,1.709,6.06,7.26,3.945,0.1,19.05,0.005081636,0.0815822,37,0
142,2747.865,166.1575,3.561373,25.621,0.832,0.668,7.81,4.62,2.852,0.197,43.93,0.001214015,0.0815822,6,0.006
143,1286.3875,168.1603,2.421978,26.0396,0.783,0.44,8.51,7.92,2.219,0.438,71.09,0.003789986,0.0815822,3,0
144,3943.7173,181.5163,17.2891,23.9056,2.082,1.695,7.44,10.56,5.553,0.186,-10.4,0.004118009,0.0815822,39,0
145,4071.1187,197.5199,39.30206,23.014,2.774,2.547,5.6,8.58,4.831,0.082,-9.6,0.003227302,0.0815822,107,0
146,1491.8612,216.2912,118.1968,21.8185,4.201,3.881,4.68,5.94,5.822,0.076,48.09,0.003073616,0.0815822,301,0.001
147,43.3772,190.6272,17.7838,23.8749,2.207,2.017,5.76,10.56,4.31,0.086,46.2,0.00409904,0.0815822,58,0
148,1246.8322,202.5771,48.58253,22.7838,2.74,2.716,5.06,6.6,4.309,0.009,36.36,0.003509875,0.0815822,123,0
149,3247.6367,283.4022,38.95807,23.0235,2.859,2.595,5.09,8.58,4.617,0.092,-87.49,0.002530572,0.0815822,116,0
150,896.5635,213.7172,66.2407,22.4472,3.204,2.795,4.76,7.92,4.249,0.128,-47.05,0.005276288,0.0815822,164,0.001
151,3114.7363,198.5002,21.48874,23.6695,2.309,2.092,5.6,9.9,4.045,0.094,-5.63,0.004282039,0.0815822,68,0
152,1452.7075,187.8609,3.676016,25.5866,1.637,0.664,6.69,5.94,2.684,0.595,-62.62,0.004806191,0.0815822,11,0
153,3145.4517,188.1938,10.21209,24.4772,1.648,1.272,7.23,10.56,3.991,0.228,43.06,0.004762005,0.0815822,24,0
154,2937.3225,222.2923,57.335,22.604,3.121,3.052,5.71,9.9,5.754,0.022,-53.94,0.004844251,0.0815822,145,0
155,1199.087,220.3653,52.94301,22.6905,3.002,2.924,6.57,10.56,7.1,0.026,-76.4,0.003067537,0.0815822,126,0
156,4190.3027,195.2812,6.650747,24.9428,1.336,1.098,7.47,10.56,3.511,0.178,74.48,0.001850758,0.0815822,16,0
157,2282.6208,195.5211,7.657287,24.7898,1.93,1.336,5.46,9.24,3.395,0.308,-6.35,0.00344382,0.0815822,25,0
158,1388.5515,212.5706,18.82054,23.8134,2.626,1.713,6.68,8.58,5.515,0.348,-82.3,0.004104783,0.0815822,48,0
159,1940.0312,212.4142,20.5387,23.7186,2.277,1.918,5.95,10.56,4.347,0.158,-84.98,0.006432103,0.0815822,60,0
160,4141.8188,200.4389,20.82784,23.7034,2.035,1.582,7.56,10.56,5.973,0.223,21.02,0.002044644,0.0815822,39,0
161,2383.7468,201.6473,11.29198,24.3681,1.774,1.691,6.64,10.56,4.41,0.047,-84.45,0.003247927,0.0815822,30,0
162,3382.1023,199.7059,15.6357,24.0147,1.862,1.374,7.97,10.56,6.956,0.262,-61.66,0.003015801,0.0815822,23,0
163,2524.8845,194.917,5.290798,25.1912,1.712,0.904,6.29,10.56,3.151,0.472,26.07,0.0004475151,0.0815822,15,0
164,1805.3173,233.5731,91.07682,22.1015,3.84,3.432,4.61,7.26,5.203,0.106,2.6,0.006160841,0.0815822,247,0.001
165,1807.772,191.203,4.677398,25.325,1.833,0.688,6.48,7.92,2.931,0.625,-4.42,0.006273228,0.0815822,14,0
166,4140.8237,205.3902,22.47879,23.6206,2.256,1.623,7.23,10.56,6.479,0.281,14.62,0.002049892,0.0815822,41,0
167,347.8145,198.644,4.397281,25.392,1.302,0.724,6.73,3.5,3.072,0.444,-35.41,0.004507277,0.0815822,9,0
168,1907.0909,219.9135,22.33247,23.6277,2.411,2.024,5.26,6.6,3.897,0.16,-76.02,0.007191584,0.0815822,72,0
169,1331.6121,212.7231,13.49382,24.1747,2.246,1.601,5.65,10.56,4.35,0.287,23.64,0.003811079,0.0815822,40,0
170,2265.6907,211.0445,7.414255,24.8248,1.358,0.775,8.1,10.56,3.676,0.43,62.83,0.003295515,0.0815822,11,0
171,2469.3872,202.8312,3.104529,25.77,1.171,0.472,7.64,10.56,3.002,0.597,-83.48,0.00154706,0.0815822,4,0.003
172,1536.2551,210.7031,6.666933,24.9402,1.718,0.811,7.61,10.56,4.131,0.528,55.45,0.001863418,0.0815822,11,0
173,3592.2646,213.4342,10.62668,24.434,1.75,1.147,7.42,10.56,4.562,0.345,-67.1,0.001833465,0.0815822,22,0
174,2401.1873,211.9309,7.278868,24.8448,1.514,1.338,7.25,10.56,4.17,0.116,75.78,0.002958667,0.0815822,14,0
175,1767.6299,246.7794,62.77541,22.5055,3.608,3.386,5.35,7.92,5.964,0.062,-81.83,0.003923134,0.0815822,182,0
176,387.683,454.264,6452.579,17.4757,16.628,9.076,3.5,3.96,9.704,0.454,-38.61,0.03234746,0.0815822,6148,0.03
177,1776.7352,212.4166,4.190694,25.4443,1.314,0.644,7.61,3.5,3.018,0.51,-73.18,0.005148408,0.0815822,6,0.001
178,2840.2773,207.9909,1.655377,26.4528,0.741,0.689,5.77,4.62,1.6,0.07,87.96,0.002893962,0.0815822,6,0
179,3901.6531,234.8712,24.0064,23.5492,2.417,2.208,5.59,10.56,4.337,0.086,-76.78,0.004410068,0.0815822,75,0
180,3377.9609,262.8358,174.589,21.395,5.504,4.01,5.17,9.24,7.238,0.272,-23.04,0.002694631,0.0815822,413,0.001
181,311.337,263.4122,160.5238,21.4862,4.451,4.103,4.65,7.26,5.843,0.078,16,0.004815706,0.0815822,369,0.001
182,3175.4004,220.8684,11.38464,24.3592,1.562,1.396,7.23,10.56,4.879,0.106,82.7,0.003006795,0.0815822,23,0
183,1182.7457,219.5667,14.98614,24.0608,1.722,1.215,8.49,10.56,6.84,0.295,-4.11,0.002973461,0.0815822,20,0
184,3161.9998,216.6714,2.739556,25.9058,0.724,0.697,7.21,10.56,2.264,0.037,-7.59,0.003332612,0.0815822,6,0
185,1852.6753,228.9719,7.900381,24.7559,1.808,1.231,6.21,9.9,3.489,0.319,-52.77,0.007429489,0.0815822,22,0
186,940.8264,238.1276,13.056,24.2105,2.056,1.873,5.74,10.56,4.035,0.089,-37.27,0.003598624,0.0815822,44,0
187,1216.1958,227.2601,10.43958,24.4533,1.52,0.992,8.36,10.56,5.213,0.347,-14.47,0.003041109,0.0815822,14,0
188,903.4709,227.3063,7.27487,24.8454,1.149,0.657,8.7,10.56,4.298,0.428,37.56,0.005020727,0.0815822,9,0
189,2089.1755,725.0292,3525.493,18.132,14.646,8.151,3.5,4.62,9.662,0.443,-49.65,0.01941848,0.0815822,4315,0.029
190,367.7804,254.7107,43.81707,22.8959,3.172,2.47,5.06,8.58,4.467,0.221,6.88,0.006591606,0.0815822,126,0
191,3767.5393,231.8234,6.029585,25.0493,1.579,0.749,7.66,10.56,3.581,0.526,-16.24,0.002406166,0.0815822,11,0
192,2519.2998,246.8479,23.3827,23.5778,2.25,2.128,6.79,10.56,5.495,0.055,57.34,0.001502954,0.0815822,54,0
193,759.7693,235.1002,6.01284,25.0523,1.585,1.116,6.49,9.24,3.247,0.296,-14.71,0.003693029,0.0815822,14,0
194,2513.8875,248.7995,21.22712,23.6828,2.259,1.937,6.89,10.56,5.075,0.142,40.23,0.001677203,0.0815822,53,0
195,1894.413,240.9601,13.7335,24.1555,1.775,1.245,8.06,10.56,5.905,0.299,36.9,0.006796945,0.0815822,20,0
196,2407.1399,246.2107,9.556527,24.5492,1.669,1.489,6.54,9.9,3.999,0.108,42.02,0.003134577,0.0815822,21,0
197,998.9276,246.7448,5.118751,25.2271,1.814,0.812,6.5,10.56,3.386,0.552,55.89,0.002516469,0.0815822,10,0
198,1145.266,247.0489,11.14825,24.382,1.647,1.214,7.36,3.5,4.738,0.263,-86.83,0.002069774,0.0815822,23,0
199,2916.4983,249.8951,10.24147,24.4741,1.709,1.484,7.06,10.56,4.043,0.131,28.48,0.00536357,0.0815822,25,0
200,3319.7136,262.0472,27.41385,23.4051,2.673,2.246,5.87,8.58,4.96,0.16,21.12,0.002564805,0.0815822,81,0
201,1433.8378,248.7992,6.64643,24.9435,1.504,1.048,7.53,10.56,3.637,0.303,72.38,0.004518043,0.0815822,11,0
202,560.1434,241.2692,4.54751,25.3556,0.869,0.607,8.47,9.24,3.234,0.302,-28.31,0.001540062,0.0815822,4,0.025
203,3844.1882,238.3779,2.682549,25.9286,0.755,0.442,8.89,10.56,2.629,0.414,19.02,0.003796493,0.0815822,3,0.003
204,1967.321,324.3973,357.3901,20.6171,5.691,5.248,3.92,5.94,6.255,0.078,-22.09,0.01342718,0.0815822,722,0.021
205,3930.1782,250.5828,3.569575,25.6185,0.772,0.439,8.18,7.26,3.219,0.431,-20.66,0.00397571,0.0815822,5,0
