OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
5105,3975.145,3178.021,21.488,23.67,6.492,5.341,7.819,6.201,13.489,0.177,-60.417,0.007276,0.05018,561,1.7969
5106,584.788,3210.69,47.583,22.806,9.622,7.933,11.204,9.062,20.787,0.176,14.137,0.007292,0.04976,1086,2.216
5107,2369.225,3188.458,19.299,23.786,10.53,5.215,11.481,5.811,11.305,0.505,37.845,0.007701,0.05007,668,1.831
5108,3398.218,3214.8,7.5723,24.802,4.637,3.206,5.223,3.627,7.602,0.309,73.961,0.008584,0.05073,223,1.0001
5109,1867.54,3223.684,6.6653,24.94,4.224,3.295,5.04,3.581,6.979,0.22,89.807,0.008014,0.04992,209,1.1192
5110,1174.539,3230.741,3.4205,25.665,3.411,2.926,3.641,3.087,4.697,0.142,64.959,0.006219,0.04962,132,0.75161
5111,3521.976,3247.995,13.485,24.175,5.398,4.245,6.518,5.15,10.24,0.213,-52.079,0.007753,0.05014,366,1.1882
5112,3197.689,3215.912,56.937,22.612,8.102,5.229,11.65,7.062,25.493,0.355,44.35,0.008115,0.04947,880,2.289
5113,3218.544,3196.873,8.5794,24.666,7.313,5.503,7.756,5.533,6.637,0.248,-50.972,0.008365,0.04954,428,1.5403
5114,3263.657,3877.447,61.203,22.533,15.261,12.274,16.326,13.16,19.608,0.196,-27.002,0.008037,0.05004,2256,3.5246
5115,3224.432,3887.506,30.09,23.304,12.195,6.544,12.711,6.868,14.608,0.463,24.641,0.007873,0.04989,987,2.128
5116,3213.234,3902.723,9.3141,24.577,10.28,3.313,10.22,3.528,7.791,0.678,64.718,0.007755,0.04988,338,1.2308
5117,3847.36,3198.944,3.5993,25.609,3.985,2.843,4.046,2.956,4.62,0.287,70.665,0.007091,0.05028,146,0.81584
5118,3808.1,3869.476,4.628,25.337,3.613,2.392,4.056,2.636,6.255,0.338,46.324,0.008801,0.04985,123,0.74902
5119,288.668,3454.468,75.275,22.308,12.45,10.556,15.175,12.323,25.668,0.152,35.692,0.006578,0.05019,1743,2.7908
5120,250.198,3446.905,24.254,23.538,5.873,4.607,7.44,5.798,15.087,0.216,8.414,0.006821,0.05039,505,1.4561
5121,234.707,3430.647,61.364,22.53,20.512,6.441,21.418,7.097,21.736,0.686,-47.308,0.006921,0.05045,1748,2.9858
5122,218.752,3388.426,50.558,22.741,12.975,11.117,14.645,11.693,20.661,0.143,76.66,0.007702,0.05042,1301,2.2716
5123,2603.156,3697.177,242.44,21.038,16.309,11.373,22.439,14.987,51.934,0.303,7.866,0.004932,0.0501,3755,4.2516
5124,2651.225,3703.785,51.158,22.728,8.994,6.229,11.101,7.601,22.843,0.307,-49.209,0.003927,0.04993,968,2.333
5125,2660.901,3726.847,24.358,23.533,7.551,4.968,9.404,5.787,14.584,0.342,77.853,0.003847,0.04993,563,1.6223
5126,2630.486,3733.327,18.657,23.823,10.255,5.12,11.147,5.353,10.934,0.501,85.783,0.003579,0.05013,680,1.632
5127,2648.447,3739.316,9.5845,24.546,6.187,4.054,6.267,4.713,7.918,0.345,-73.453,0.004019,0.04994,346,1.4031
5128,2682.211,3725.915,31.303,23.261,11.437,7.251,12.872,7.968,14.807,0.366,71.185,0.004237,0.04966,1023,2.3324
5129,2681.323,3684.725,8.8139,24.637,10.468,4.114,10.837,4.409,6.776,0.607,-6.243,0.004358,0.04969,424,1.3795
5130,887.202,3886.68,10.198,24.479,4.401,4.007,5.194,4.547,9.345,0.09,61.164,0.007152,0.05013,247,0.99027
5131,631.347,3692.072,7.4551,24.819,5.459,5.182,5.677,5.159,6.767,0.051,48.074,0.007973,0.04951,302,1.2384
5132,3743.526,3700.604,10.578,24.439,7.489,5.679,7.713,5.604,8.048,0.242,-6.769,0.007414,0.05068,411,1.3557
5133,345.525,3914.069,17.52,23.891,13.193,6.369,12.597,6.582,10.288,0.517,-69.607,0.007189,0.04944,709,1.566
5134,715.461,3390.401,35.502,23.124,22.023,7.997,22.355,7.894,14.827,0.637,32.927,0.007697,0.04935,1360,2.3121
5135,3419.222,3920.985,9.5877,24.546,6.076,4.349,6.535,4.601,8.315,0.284,-44.625,0.008222,0.05025,301,1.1765
5136,3439.274,3918.676,4.2156,25.438,5.222,2.775,5.223,2.918,5.205,0.469,42.051,0.008057,0.05024,162,0.89876
5137,2329.6,3396.472,37.515,23.064,11.815,7.307,12.889,8.211,16.917,0.382,-6.281,0.008239,0.04964,1087,2.7219
5138,3885.823,3941.754,11.266,24.371,8.263,6.792,8.09,6.535,7.261,0.178,77.148,0.007759,0.0501,594,1.6626
5139,3187.395,3942.938,6.0118,25.052,4.711,3.1,5.084,3.514,6.326,0.342,-6.774,0.008096,0.05004,212,0.84808
5140,984.229,3954.308,4.29,25.419,3.778,3.329,3.96,3.457,5.144,0.119,-21.701,0.005758,0.05042,157,0.85589
5141,124.953,3718.922,30.024,23.306,13.085,5.101,14.111,5.892,14.936,0.61,-12.487,0.007586,0.05067,898,1.9071
5142,136.197,3733.942,10.852,24.411,5.652,4.374,6.415,4.796,8.964,0.226,26.162,0.007913,0.05089,316,1.1906
5143,430.179,3972.797,18.608,23.826,15.726,4.824,16.021,4.88,10.997,0.693,2.102,0.00759,0.04967,675,1.672
5144,3899.867,3720.187,6.0833,25.04,6.157,3.431,6.329,3.508,6.19,0.443,8.834,0.006677,0.05044,222,1.0185
5145,2581.142,3737.974,7.1085,24.871,6.782,3.848,7.056,3.932,6.315,0.433,54.615,0.005011,0.05008,305,1.1949
5146,739.272,3755.478,12.174,24.286,8.23,4.337,8.007,4.683,9.27,0.473,75.433,0.009973,0.05044,385,1.2486
5147,110.955,3765.92,5.9662,25.061,5.437,4.113,5.388,4.386,5.883,0.244,-19.289,0.0065,0.05109,243,1.0281
5148,2327.551,3769.57,3261,18.217,17.671,11.843,40.443,24.074,247.258,0.33,-55.26,0.007948,0.04984,11036,NA
5149,2152.675,3715.254,114.31,21.855,13.173,8.563,18.339,11.226,34.483,0.35,-80.206,0.007383,0.04953,2022,3.0777
5150,2355.523,3837.821,149.59,21.563,18.692,12.697,22.478,14.904,37.038,0.321,-38.158,0.007679,0.05006,3300,3.1665
5151,2254.706,3724.328,90.004,22.114,9.487,8.498,12.436,11.122,30.668,0.104,-11.167,0.007199,0.04977,1578,2.4696
5152,2395.391,3754.038,92.339,22.087,18.053,11.675,19.748,13.203,26.207,0.353,-74.657,0.007313,0.04994,2714,3.8989
5153,2300.78,3698.957,32.861,23.208,16.743,5.563,18.162,6.078,14.234,0.668,-63.149,0.007615,0.04967,1216,2.351
5154,2261.428,3858.536,47.22,22.815,14.556,12.187,16.081,12.251,17.949,0.163,19.422,0.007593,0.05026,1594,2.6803
5155,2188.677,3688.834,18.592,23.827,11.309,6.249,11.627,6.75,11.096,0.447,24.625,0.006937,0.0494,651,1.9509
5156,2314.006,3711.369,30.115,23.303,13.472,4.534,14.733,5.064,15.241,0.663,-65.948,0.007871,0.04956,863,1.9989
5157,2201.787,3716.489,26.875,23.427,11.461,5.94,12.92,6.561,13.87,0.482,-3.143,0.007405,0.04961,845,1.9204
5158,2141.062,3748.021,22.261,23.631,12.655,6.466,12.961,6.734,11.964,0.489,37.399,0.007682,0.04982,812,1.9308
5159,2396.186,3884.371,10.536,24.443,6.154,4.949,6.544,5.317,8.519,0.196,-66.329,0.007224,0.05039,349,1.2731
5160,2253.125,3760.546,30.809,23.278,12.636,7.299,14.046,7.9,13.311,0.422,37.774,0.007623,0.04993,1269,2.381
5161,2369.677,3886.086,26.453,23.444,10.366,9.696,11.054,9.918,12.507,0.0649999999999999,-59.336,0.007379,0.05019,1055,2.3838
5162,2375.741,3798.709,7.6529,24.79,5.294,4.57,5.374,4.506,7.326,0.137,74.523,0.00745,0.05009,257,1.0796
5163,2241.533,3704.664,9.6722,24.536,7.458,5.246,7.965,5.051,7.976,0.297,15.569,0.006818,0.04963,349,1.2052
5164,2313.691,3641.982,12.81,24.231,13.74,5.532,13.869,5.553,8.414,0.597,77.598,0.008166,0.05011,554,1.6844
5165,2227.364,3726.273,7.2483,24.849,5.999,4.398,6.428,4.553,6.505,0.267,-56.388,0.007241,0.04976,295,1.1901
5166,2366.757,3714.466,21.277,23.68,11.027,8.253,11.33,8.292,11.178,0.252,0.469,0.00773,0.04973,864,2.0368
5167,2361.12,3801.871,10.944,24.402,6.242,4.877,5.945,4.884,8.973,0.219,-81.768,0.007857,0.05,333,1.1786
5168,2280.444,3734.024,1.8191,26.35,5.528,3.394,5.692,3.746,1.786,0.386,-57.778,0.007459,0.0497,260,1.0869
5169,361.673,3282.882,61.701,22.524,7.575,5.893,9.671,7.834,27.206,0.222,5.799,0.005833,0.04991,884,2.0324
5170,344.632,3262.943,27.872,23.387,9.01,6.054,10.903,6.668,14.669,0.328,-28.286,0.00676,0.04999,788,1.7814
5171,339.693,3298.999,24.751,23.516,7.2,5.537,8.74,6.545,14.675,0.231,-7.006,0.006159,0.05025,594,1.5756
5172,392.454,3296.984,16.719,23.942,7.456,5.974,7.846,6.365,10.521,0.199,46.248,0.006154,0.0497,586,1.6813
5173,830.424,3780.446,4.7046,25.319,4.809,3.013,5.161,3.111,5.244,0.373,66.469,0.007916,0.05028,186,0.88541
5174,3254.322,4000.885,53.99,22.669,12.461,7.544,14.524,8.853,22.318,0.395,52.555,0.009251,0.04962,1206,2.403
5175,3536.385,3259.153,2.4478,26.028,3.72,2.05,4.28,2.281,3.618,0.449,-61.168,0.007653,0.05015,109,0.69947
5176,3186.463,3269.806,2.7706,25.894,3.302,2.456,3.485,2.611,4.181,0.256,-89.297,0.006814,0.04976,107,0.68135
5177,3647.933,3802.76,6.998,24.888,6.031,5.905,6.4,5.74,6.413,0.021,-35.761,0.006727,0.04995,283,1.3001
5178,1666.407,3640.942,5.0543,25.241,4.167,2.992,4.54,3.283,6.077,0.282,63.69,0.008637,0.05001,160,0.77265
5179,203.514,3808.973,4.6344,25.335,3.519,2.862,3.782,3.173,5.785,0.187,-22.973,0.008398,0.04993,143,0.73062
5180,2654.866,3650.634,6.3068,25,6.113,4.681,6.269,4.889,5.632,0.234,-23.578,0.005876,0.05021,310,1.2592
5181,851.2,3998.685,14.929,24.065,14.773,4.021,15.384,4.24,9.427,0.728,-39.916,0.0076,0.05065,595,1.5148
