OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
160,2264.299,324.335,3.4622,25.652,3.725,2.616,3.993,2.904,4.182,0.298,-17.555,0.005824,0.05488,134,0.73674
161,1952.993,166.047,108.57,21.911,8.648,7.69,12.582,9.28,33.97,0.111,85.365,0.006451,0.05443,1389,2.1643
162,1968.219,143.38,76.162,22.296,8.589,6.454,11.305,8.476,27.56,0.249,39.785,0.00647,0.05466,1082,2.3746
163,1941.449,210.637,33.662,23.182,8.936,7.674,10.695,8.716,14.336,0.141,70.434,0.006579,0.05428,980,1.968
164,1983.347,166.828,16.253,23.973,8.401,4.695,8.785,5.158,10.44,0.441,77.039,0.006677,0.05477,449,1.3136
165,1986.243,153.284,1.4849,26.571,3.514,1.444,3.785,1.618,2.748,0.589,85.884,0.00698,0.05487,59,0.48651
166,1813.92,348.105,7.8286,24.766,6.95,3.678,7.328,3.976,6.677,0.471,-62.892,0.004044,0.05491,265,1.1472
167,896.509,217.076,91.077,22.101,11.436,6.835,15.403,9.233,28.972,0.402,84.595,0.005194,0.05435,1487,2.7312
168,1081.056,358.41,4.2164,25.438,3.801,3.543,4.214,3.511,4.648,0.0679999999999999,11.692,0.005137,0.05484,164,0.76242
169,2468.018,199.239,12.043,24.298,8.516,5.98,8.82,6.199,7.414,0.298,28.646,0.005358,0.0547,532,1.6359
170,1642.882,369.27,4.0978,25.469,4.765,2.999,4.971,2.944,4.391,0.371,77.793,0.004803,0.05498,172,0.81422
171,2838.595,271.402,23.537,23.571,11.488,6.525,11.735,6.938,12.084,0.432,-10.37,0.006943,0.05449,709,1.8088
172,2565.441,215.526,5.8215,25.087,6.736,3.78,6.823,3.929,4.992,0.439,-82.464,0.006076,0.05458,275,1.1231
173,2208.512,20.351,1544.4,19.028,25.497,15.559,34.639,20.872,150.83,0.39,-20.524,0.006802,0.05479,8397,5.9858
174,3215.073,232.866,9.9132,24.509,7.546,5.178,7.379,5.436,7.1,0.314,-7.71,0.005605,0.05496,370,1.1499
175,1067.45,396.026,40.821,22.973,5.949,5.301,7.868,6.835,19.919,0.109,30.441,0.005714,0.05479,629,1.7926
