OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
2721,1381.428,2070.32,11.246,24.373,7,4.061,1392,2086,8.686,0.42,63.802,0.007488,0.04999,396,1.3386
2722,377.905,2002.358,96.622,22.037,10.32,6.677,404,2026,33.548,0.353,35.073,0.008498,0.04957,1425,2.8842
2723,408.676,1992.429,31.836,23.243,11.599,5.563,422,2022,16.567,0.52,-87.926,0.007865,0.04965,782,1.7891
2724,2723.225,1975.843,6.2402,25.012,4.283,3.171,2734,1985,7.037,0.26,-45.748,0.008125,0.05012,165,0.76693
2725,2155.308,1981.547,12.608,24.248,8.037,4.658,2175,1994,9.066,0.42,-3.935,0.007625,0.0497,456,1.4218
2726,2482.238,2011.479,37.328,23.07,12.76,6.237,2500,2036,17.107,0.511,65.645,0.00782,0.04994,1015,2.0224
2727,3358.456,1987.255,8.9114,24.625,5.315,3.12,3368,1996,8.724,0.413,-39.746,0.006358,0.04984,232,0.97279
2728,3403.572,1996.299,2.9744,25.817,4.292,2.469,3410,2005,4.065,0.425,74.247,0.005736,0.05059,130,0.72506
2729,258.042,2006.366,7.0035,24.887,5.718,4.754,271,2017,6.252,0.169,87.171,0.007009,0.0493,315,1.2224
2730,2161.788,2008.457,6.0105,25.053,7.771,2.991,2180,2018,6.302,0.615,-13.04,0.007315,0.04997,210,0.90221
2731,2530.817,2009.711,43.782,22.897,16.554,7.282,2560,2030,18.384,0.56,50.789,0.008134,0.0501,1206,2.4314
2732,2535.867,1993.913,12.85,24.228,4.04,3.986,2547,2005,10.909,0.013,14.729,0.007997,0.05,289,1.2638
2733,1775.439,1982.746,5.1241,25.226,4.766,3.554,1785,1991,5.487,0.254,6.315,0.00821,0.04951,203,0.83815
2734,3711.317,2014.259,6.6521,24.943,8.06,3.583,3727,2022,6.046,0.555,-7.599,0.006636,0.04991,297,1.211
2735,3611.182,2016.885,5.838,25.084,4.257,3.688,3619,2026,6.104,0.134,-80.321,0.01001,0.05033,211,0.87901
2736,1638.416,2019.763,9.0393,24.61,5.929,4.059,1648,2034,8.013,0.315,33.036,0.007588,0.05027,286,1.1516
2737,1347.919,2001.192,16.661,23.946,11.406,5.208,1369,2019,9.846,0.543,53.364,0.006785,0.05027,662,1.8602
2738,708.351,2044.417,62.343,22.513,8.079,6.73,726,2065,26.36,0.167,61.607,0.007491,0.05027,1000,2.1406
2739,3517.147,2045.847,375.28,20.564,12.926,9.985,3559,2080,70.72,0.228,23.773,0.01182,0.05087,3865,3.879
2740,547.785,2034.412,2.778,25.891,4.189,2.968,555,2042,3.562,0.292,-50.052,0.00744,0.05041,147,0.73233
2741,239.381,2020.627,8.3265,24.699,5.952,3.588,248,2034,7.453,0.397,74.464,0.006663,0.04934,274,1.0888
2742,1595.047,2039.913,19.003,23.803,9.886,4.871,1608,2061,11.575,0.507,78.016,0.007549,0.0505,591,1.7571
2743,1572.891,2006.248,12.777,24.234,8.945,3.655,1588,2026,9.141,0.591,57.902,0.007881,0.05078,440,1.3137
2744,1613.234,2054.04,12.541,24.254,9.622,5.265,1626,2071,7.79,0.453,-77.809,0.007333,0.05033,620,1.6778
2745,2872.671,2005.915,18.206,23.849,4.957,3.743,2884,2016,13.178,0.245,-27.963,0.007833,0.05024,354,1.3128
2746,1891.604,2011.336,8.5742,24.667,8.528,2.935,1905,2018,7.336,0.656,-1.076,0.007339,0.04933,322,1.1453
2747,49.962,2039.082,68.557,22.41,20.974,6.595,75,2080,24.624,0.686,-49.765,0.007401,0.05031,1543,2.8229
2748,681.262,2021.619,7.734,24.779,5.75,3.734,691,2033,6.964,0.351,-58.235,0.00715,0.05007,285,1.072
2749,2107.954,2062.86,128.47,21.728,9.364,6.546,2130,2100,40.992,0.301,-84.27,0.006883,0.05007,1456,2.5666
2750,2076.19,2024.847,18.04,23.859,7.653,3.916,2098,2036,12.216,0.488,29.661,0.006537,0.04988,454,1.4241
2751,2129.167,2116.529,8.998,24.615,7.832,5.217,2139,2129,7.698,0.334,-83.344,0.007229,0.05002,323,1.0618
2752,2088.003,2053.815,10.078,24.492,9.89,3.643,2095,2073,7.975,0.632,87.441,0.006486,0.05001,377,1.1468
2753,2124.835,2088.975,13.002,24.215,7.969,4.474,2139,2104,9.396,0.439,34.723,0.007042,0.0501,438,1.3546
2754,2129.922,2045.595,5.0719,25.237,6.074,3.691,2139,2057,4.875,0.392,58.613,0.007231,0.05012,265,0.99031
2755,2136.322,2069.405,6.1849,25.022,8.444,3.986,2154,2082,5.582,0.528,-23.948,0.007181,0.05014,298,1.0484
2756,2116.802,2041.786,1.5452,26.528,3.231,2.678,2122,2049,2.385,0.171,58.236,0.007123,0.05006,100,0.60504
2757,1542.107,2038.307,23,23.596,11.974,9.323,1566,2059,11.046,0.221,-8.767,0.007366,0.05063,1017,2.2421
2758,1543.719,2020.945,5.4269,25.164,5.965,2.917,1555,2028,5.721,0.511,8.308,0.007419,0.05067,210,0.94953
2759,4120.866,2030.31,26.6,23.438,8.892,5.096,4139,2050,14.935,0.427,52.062,0.007052,0.04999,675,2.012
2760,4002.826,2034.491,5.0402,25.244,5.602,3.96,4012,2044,5.143,0.293,80.492,0.007301,0.04993,229,0.94054
