OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,MAX_X,MAX_Y,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
2904,1854.379,2210.913,30.484,23.29,9.698,5.713,1880,2228,16.036,0.411,-22.179,0.006745,0.05031,746,2.1717
2905,3665.079,2125.32,16.853,23.933,11.116,5.18,3686,2139,10.166,0.534,1.267,0.00584,0.05005,622,1.7992
2906,2530.933,2009.856,43.957,22.892,16.444,7.306,2560,2030,18.296,0.556,50.759,0.007893,0.05001,1198,2.7414
2907,2535.848,1993.902,12.79,24.233,4.025,3.987,2547,2005,10.754,0.00900000000000001,5.914,0.008075,0.04994,288,1.2011
2908,1722.965,2000.608,219.03,21.149,19.373,10.976,1756,2039,50.459,0.433,-70.797,0.006479,0.04993,3152,3.5982
2909,2036.573,1962.977,3.4919,25.642,4.413,1.97,2046,1968,4.816,0.554,-8.64,0.007401,0.05021,119,0.74208
2910,2999.196,1985.343,23.062,23.593,9.821,7.583,3023,2004,12.762,0.228,8.249,0.006651,0.04886,737,1.857
2911,3100.605,1985.949,35.931,23.111,9.384,6.047,3125,2002,17.483,0.356,0.106,0.006339,0.04934,873,2.0391
2912,1775.34,1982.614,5.5767,25.134,4.788,3.642,1785,1991,5.83,0.239,10.073,0.006674,0.04974,207,0.90682
2913,954.267,1991.263,14.054,24.131,7.09,5.188,968,2004,9.741,0.268,-35.327,0.006909,0.04956,472,1.3822
2914,3225.076,1995.004,6.5309,24.963,5.842,3.482,3238,2004,6.309,0.404,18.661,0.006515,0.04982,243,0.99208
2915,4109.936,2003.258,4.949,25.264,5.16,3.598,4120,2010,5.297,0.303,13.657,0.006177,0.05008,213,0.99243
2916,2161.497,2008.556,6.0451,25.046,7.596,2.981,2179,2018,6.387,0.608,-13.383,0.006512,0.04961,201,1.016
2917,3706.942,2014.658,4.8794,25.279,5.066,3.107,3717,2021,5.402,0.387,-14.631,0.006662,0.04958,192,0.81837
2918,3611.707,2016.678,6.7679,24.924,4.517,3.881,3621,2026,6.664,0.141,-52.035,0.008214,0.04988,236,0.92362
2919,1638.453,2019.817,9.4082,24.566,5.894,4.07,1648,2034,8.252,0.31,32.348,0.006344,0.05036,284,1.1215
2920,1121.247,2029.315,8.7615,24.644,7.769,4.678,1134,2043,7.166,0.398,55.241,0.006923,0.05014,351,1.3313
2921,4002.384,2033.871,5.1834,25.213,5.32,3.672,4011,2042,5.572,0.31,-85.209,0.006916,0.05035,198,0.88836
2922,750.104,2169.007,67.283,22.43,6.105,4.557,771,2183,29.25,0.254,7.495,0.009255,0.0502,744,1.9712
2923,789.265,2147.751,130.32,21.712,15.979,10.766,834,2181,35.734,0.326,-17.789,0.008456,0.05011,2486,3.2128
2924,743.786,2186.215,22.003,23.644,6.058,4.211,758,2197,14.638,0.305,3.689,0.00937,0.05021,422,1.6507
2925,2938.015,2133.696,5.768,25.097,5.437,3.06,2949,2142,6.416,0.437,34.812,0.005781,0.04976,190,0.91392
2926,306.248,2137.625,4.8841,25.278,4.717,3.96,316,2147,5.212,0.16,-64.078,0.006912,0.04976,211,0.97173
2927,2840.183,2048.744,52.987,22.69,6.526,5.643,2854,2070,24.183,0.135,60.187,0.005086,0.04936,793,2.0541
2928,2862.4,2048.741,15.913,23.996,5.426,4.893,2876,2063,11.283,0.098,-41.697,0.005135,0.04959,417,1.3786
2929,753.755,2048.57,15.125,24.051,8.564,4.906,767,2066,9.783,0.427,-41.75,0.007073,0.05055,527,1.6588
2930,3997.146,2148.378,18.751,23.817,8.667,5.801,4011,2167,11.345,0.331,72.677,0.006079,0.05044,604,1.8917
2931,1251.786,2050.045,6.8777,24.906,6.648,3.618,1263,2063,6.513,0.456,61.268,0.006514,0.04978,254,0.93408
2932,408.466,2053.249,5.1043,25.23,6.309,3.066,419,2062,5.127,0.514,-45.766,0.007951,0.05011,230,1.0001
2933,2032.718,2066.894,23.067,23.593,6.971,4.618,2049,2085,14.863,0.338,68.093,0.00678,0.04974,482,1.4318
2934,3253.501,2065.312,5.1788,25.214,5.358,3.878,3263,2074,5.56,0.276,65.067,0.005667,0.05042,209,0.87027
2935,315.271,2072.477,7.5583,24.804,4.302,4.073,324,2082,7.169,0.053,-77.041,0.007911,0.04999,242,1.1881
2936,240.191,2079.03,15.095,24.053,5.534,3.7,251,2090,11.461,0.331,-52.289,0.007243,0.04984,349,1.203
2937,1472.553,2173.561,254.91,20.984,19.666,9.592,1532,2207,52.581,0.512,-33.971,0.007088,0.0498,3879,3.4422
2938,1445.621,2238.73,30.939,23.274,9.356,6.641,1471,2256,15.618,0.29,32.025,0.007581,0.04995,811,2.2986
2939,1501.661,2236.376,18.438,23.836,6.133,4.904,1514,2250,12.088,0.2,-71.651,0.007106,0.04988,490,1.7595
2940,1435.943,2163.803,21.215,23.683,10.319,4.577,1452,2184,12.371,0.556,-68.922,0.007672,0.05003,639,1.9915
2941,1491.156,2209.795,29.222,23.336,10.147,7.904,1516,2231,14.187,0.221,-20.422,0.007005,0.04977,932,2.1182
2942,1455.311,2204.467,14.381,24.106,8.149,6.111,1469,2217,9.08,0.25,-13.856,0.007398,0.04981,576,1.681
2943,1463.693,2225.177,4.745,25.309,5.273,4.462,1474,2233,4.592,0.154,18.033,0.007547,0.04986,255,1.1966
2944,2782.872,2158.101,31.627,23.25,8.116,7.302,2802,2178,16.267,0.1,-19.551,0.005454,0.0497,773,2.0195
2945,2757.586,2173.53,21.42,23.673,7.086,6.646,2772,2188,12.905,0.0620000000000001,-83.844,0.005851,0.04981,595,1.8823
2946,2579.311,2156.649,11.469,24.351,4.759,3.809,2592,2167,9.65,0.2,39.352,0.005943,0.05039,301,1.1473
2947,478.644,2166.81,47.162,22.816,17.853,11.201,516,2195,17.97,0.373,-2.983,0.006763,0.04999,1535,2.6726
2948,357.561,2168.333,43.725,22.898,9.083,5.541,371,2188,20.543,0.39,69.894,0.006225,0.04956,844,1.9789
2949,1720.475,2163.246,9.352,24.573,8.3,3.622,1729,2179,7.567,0.564,78.371,0.005847,0.04981,351,1.3192
2950,3896.228,2181.04,28.968,23.345,7.353,4.457,3914,2196,16.452,0.394,26.855,0.006065,0.05013,592,1.7984
2951,3906.398,2166.519,16.863,23.933,9.719,6.606,3923,2188,10.072,0.32,37.749,0.006097,0.0501,632,1.8454
2952,4111.321,2180.37,68.319,22.414,12.988,7.976,4131,2210,25.453,0.386,-65.694,0.005424,0.04984,1341,2.3179
2953,4142.553,2206.956,46.484,22.832,9.243,6.784,4161,2231,20.266,0.266,60.074,0.005903,0.04959,1025,2.6591
2954,1337.214,2163.914,8.4902,24.678,6.734,3.101,1353,2173,7.601,0.539,-29.268,0.006244,0.0499,278,0.98697
2955,269.937,2167.423,4.1264,25.461,4.372,2.61,276,2176,5.086,0.403,65.586,0.006828,0.04975,152,0.86279
2956,2003.038,2192.202,19.011,23.803,9.931,4.744,2021,2207,11.268,0.522,27.355,0.00708,0.04994,623,1.7905
2957,1647.91,2183.452,52.07,22.709,14.817,7.508,1665,2206,20.477,0.493,-89.63,0.005659,0.04975,1355,2.2635
2958,1670.424,2215.153,29.644,23.32,10.76,7.973,1688,2239,14.235,0.259,68.765,0.005893,0.04992,960,2.4647
2959,1646.936,2208.494,4.3634,25.4,5.036,2.443,1655,2218,5.481,0.515,17.859,0.005603,0.04975,143,0.76535
2960,3363.011,2190.819,9.5739,24.547,9.229,3.162,3382,2199,7.525,0.657,-0.519,0.005011,0.04954,371,1.5099
2961,702.555,2167.498,4.5302,25.36,6.356,2.323,711,2176,5.332,0.635,-52.699,0.009508,0.05042,173,0.95375
2962,1832.478,2196.651,4.024,25.488,4.144,3.009,1839,2206,4.859,0.274,-73.333,0.006618,0.05019,157,0.84144
2963,598.4,2208.426,4.6336,25.335,6.021,2.406,604,2219,5.329,0.6,87.346,0.009055,0.05068,174,0.97653
2964,2987.947,2218.067,10.631,24.434,9.593,5.117,2999,2237,7.452,0.467,-83.685,0.006439,0.05,489,1.4138
2965,2926.262,2211.287,7.54,24.807,4.286,4.065,2935,2222,7.173,0.051,78.26,0.00593,0.04967,243,1.1977
2966,859.788,2020.634,174.59,21.395,14.504,9.442,899,2060,43.563,0.349,-49.623,0.006907,0.05014,2651,3.5116
2967,901.316,2032.901,118.49,21.816,13.472,10.554,936,2065,33.701,0.217,-67.709,0.00685,0.04966,2302,3.6872
2968,831.491,2066.3,78.337,22.265,11.739,7.225,853,2083,28.612,0.385,-6.425,0.007254,0.05021,1326,2.603
2969,826.339,2014.703,36.996,23.08,17.108,7.882,852,2052,15.372,0.539,-66.852,0.006954,0.05055,1291,2.4772
2970,799.118,2009.474,24.221,23.54,11.097,4.803,816,2026,13.785,0.567,-39.242,0.006888,0.05067,642,1.7492
2971,846.155,2052.824,2.9011,25.844,4.815,2.739,853,2063,3.408,0.431,40.034,0.007231,0.05003,176,0.94038
