NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
3898,2096.8755,3751.4299,10.59568,24.4372,1.748,1.576,7.01,7.26,4.422,0.099,-13.58,0.0008390978,0.0746484,28,0
3899,4059.9453,3666.3115,21.78113,23.6548,2.382,2.315,5.16,5.94,3.816,0.028,39.47,0.006492743,0.0746484,78,0
3900,1330.4683,3750.0188,29.4779,23.3263,2.831,2.022,6.57,10.56,5.963,0.286,45.61,0.004639533,0.0746484,79,0
3901,1800.2948,3697.5281,10.07776,24.4916,1.678,1.448,6.73,10.56,4.03,0.137,-42.19,0.001918849,0.0746484,26,0
3902,225.7027,3771.6184,9.610757,24.5431,2.028,0.973,7.79,10.56,4.89,0.52,83.32,0.003719679,0.0746484,18,0
3903,123.3401,3953.4849,2.679675,25.9298,0.924,0.474,7.48,9.9,2.752,0.487,-89.74,0.0009653941,0.0746484,6,0
3904,2580.5693,3948.4592,4.730378,25.3128,1.12,0.844,7.32,10.56,3.034,0.247,43.19,0.003044515,0.0746484,10,0
3905,3961.282,3827.2527,3.103624,25.7703,0.961,0.785,6.96,7.26,2.347,0.183,-46.46,0.005388396,0.0746484,8,0
3906,3470.4653,3892.1414,12.88868,24.2245,2.442,1.56,6.14,9.24,4.6,0.361,65.44,0.002604056,0.0746484,41,0
3907,3846.6184,3954.8015,5.374099,25.1742,1.415,0.736,7.87,10.56,3.613,0.48,-72.64,0.003122994,0.0746484,10,0
3908,1549.7345,3994.0103,4.296988,25.4171,0.913,0.796,8.48,10.56,3.549,0.129,13.54,0.001172059,0.0746484,7,0
3909,2657.7668,3862.7861,14.46137,24.0995,1.822,1.536,6.95,10.56,4.82,0.157,-72.38,0.002882617,0.0746484,35,0
3910,3808.4287,3869.8152,2.92947,25.833,1.713,0.538,7.22,7.26,2.495,0.686,13.47,0.003856761,0.0746484,10,0
3911,2694.551,3870.6042,4.725709,25.3138,1.484,0.671,8.04,5.94,3.354,0.548,20.06,0.003199552,0.0746484,10,0
3912,290.2573,3876.0317,5.764619,25.0981,1.348,1.156,6.73,7.26,3.247,0.143,-69.21,0.0005306899,0.0746484,15,0
3913,1498.1447,3867.5203,250.25,21.0041,7.047,4.695,4.59,7.92,7.929,0.334,-68.89,0.008793333,0.0746484,642,0.001
3914,1473.5297,3929.4292,7.135195,24.8665,1.638,0.889,7.73,10.56,4.161,0.457,-18.64,0.002531908,0.0746484,15,0
