NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
1465,475.4932,2168.4907,34.63268,23.1513,2.949,2.439,6.02,10.56,5.904,0.173,17.1,0.001536734,0.08097551,91,0
1466,3611.3584,2153.3911,9.884012,24.5127,2.17,1.354,6.59,10.56,4.005,0.376,55.11,-9.247197e-05,0.08097551,28,0
1467,3005.6741,2150.8071,8.644303,24.6582,1.733,1.17,7.29,5.94,4.399,0.325,48.74,0.001185569,0.08097551,22,0
1468,1265.7871,2145.7971,2.252687,26.1182,0.967,0.349,8.08,5.94,2.193,0.64,-44.99,0.0003208057,0.08097551,4,0
1469,1717.1724,2191.5188,77.44011,22.2776,3.661,3.376,5.15,7.92,5.466,0.078,-23.8,-2.39015e-05,0.08097551,206,0
1470,2171.7739,2147.4087,3.202417,25.7363,0.749,0.448,8.36,8.58,2.773,0.402,-19.71,-0.0003262506,0.08097551,5,0
1471,2998.3047,2164.5439,13.46615,24.1769,1.682,1.611,7.09,10.56,5.251,0.042,88.88,0.001124274,0.08097551,29,0
1472,1234.5273,2168.3689,21.26677,23.6807,1.804,1.698,7.91,10.56,7.15,0.059,65.85,0.0005195853,0.08097551,29,0
1473,3957.3101,2174.1143,17.19854,23.9113,2.338,1.904,5.91,7.92,4.255,0.186,-65.91,0.0009753036,0.08097551,53,0
1474,2798.29,2170.0293,19.82516,23.757,2.022,1.838,6.93,10.56,5.226,0.091,58.63,4.747141e-05,0.08097551,45,0
1475,3109.7048,2195.2976,100.7509,21.9919,4.282,3.493,5.33,9.24,6.34,0.184,-9.76,-7.833285e-05,0.08097551,259,0
1476,3069.5603,2174.1821,22.84765,23.6029,2.487,2.017,6.14,7.92,4.734,0.189,20.15,0.0008416147,0.08097551,65,0
1477,183.8064,2159.4919,4.369732,25.3989,1.011,0.724,7.75,10.56,3.076,0.284,87.49,0.0001378396,0.08097551,7,0
1478,2477.7605,2162.9268,4.658315,25.3294,1.307,0.845,7.06,10.56,2.82,0.354,-81.63,-0.0002179754,0.08097551,13,0
1479,2891.6941,2167.5991,8.247001,24.7093,1.724,1.261,7.51,10.56,4.431,0.268,-19.96,0.0008917573,0.08097551,16,0
1480,3854.1819,2163.5417,5.083086,25.2347,1.131,0.611,7.65,8.58,3.489,0.459,33.53,-0.0002782193,0.08097551,9,0
1481,3396.5149,2205.1135,74.28654,22.3227,3.757,3.483,5.37,10.56,6.297,0.073,-23.5,9.120871e-05,0.08097551,204,0
1482,100.0557,2185.9126,37.12678,23.0758,3.081,2.359,5,7.92,4.423,0.234,-28.89,0.0006804724,0.08097551,108,0
1483,1267.1772,2183.2666,22.70174,23.6099,2.419,2.101,5.56,8.58,4.153,0.132,-83.1,0.0008917762,0.08097551,72,0
1484,2927.022,2188.6343,40.85871,22.9718,2.881,2.599,4.71,8.58,4.259,0.098,-51.19,0.001217042,0.08097551,115,0
1485,440.9136,2212.6887,70.86001,22.374,3.943,3.133,5.45,9.24,6.088,0.206,-88.72,0.001009341,0.08097551,192,0
1486,2335.2839,2178.9067,11.55605,24.343,1.956,1.006,8.09,10.56,5.061,0.486,73.36,0.0006167633,0.08097551,18,0
1487,2116.6707,2178.9348,6.766449,24.9241,1.268,0.994,7.88,10.56,3.964,0.216,-83.27,0.0002895956,0.08097551,12,0
1488,3460.6365,2177.4631,4.708385,25.3178,1.478,0.635,7.87,10.56,3.111,0.571,-52.25,0.0001541163,0.08097551,11,0
1489,390.8407,2171.6599,2.275816,26.1072,0.754,0.656,7.73,4.62,2.184,0.13,-59.97,0.0005682411,0.08097551,5,0
1490,2156.0896,2199.7922,23.28471,23.5823,2.519,2.271,4.85,7.92,4.001,0.099,-9.68,0.0005535217,0.08097551,80,0
1491,2956.1338,2201.031,36.07248,23.1071,2.643,2.586,4.79,8.58,4.156,0.022,-3.11,0.001182463,0.08097551,109,0
1492,780.704,2191.0957,9.301607,24.5786,2.124,1.474,6.05,8.58,3.828,0.306,-50.93,0.0004271814,0.08097551,31,0
1493,348.4356,2180.0356,3.631138,25.5999,0.999,0.846,6.86,10.56,2.6,0.153,67.61,5.829606e-05,0.08097551,9,0
1494,1355.7745,2191.187,11.87228,24.3137,1.773,1.66,6.81,10.56,4.333,0.064,-30.34,0.0001588248,0.08097551,29,0
1495,2632.0859,2239.3022,137.4345,21.6548,4.972,4.55,5.12,7.26,7.727,0.085,-45.36,-8.51236e-05,0.08097551,373,0
1496,2132.5002,2182.4846,3.996859,25.4957,1.04,0.656,7.54,10.56,2.949,0.37,-80.55,0.0002860142,0.08097551,8,0
1497,3596.0105,2186.0178,2.594912,25.9647,1.015,0.388,8.49,4.62,2.544,0.617,58.37,-0.0002137685,0.08097551,4,0.001
1498,2269.5547,2198.313,10.07019,24.4924,1.577,1.032,7.75,10.56,4.584,0.346,82.92,3.396019e-05,0.08097551,20,0
