NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
2379,1900.3677,2098.1946,4.244842,25.4303,1.323,0.834,6.96,8.58,3.042,0.369,-72.36,0.00118587,0.07451751,11,0
2380,1113.1648,2096.6086,3.333532,25.6927,1.235,0.862,5.67,10.56,2.505,0.302,42.76,0.0009282493,0.07451751,11,0
2381,523.2515,2119.1223,34.69184,23.1494,2.846,2.519,4.09,6.6,3.727,0.115,28.96,0.0008987574,0.07451751,119,0
2382,1755.6639,2103.9602,12.5124,24.2566,1.869,1.705,6.3,9.9,3.89,0.088,-39.59,-0.000410058,0.07451751,37,0
2383,2743.5178,2091.8691,6.042844,25.0469,1.227,0.725,8.25,10.56,4.229,0.41,-17.5,0.001620547,0.07451751,9,0
2384,2749.24,2108.1973,12.54627,24.2537,2.057,1.342,6.86,8.58,5.448,0.347,68.04,0.001447884,0.07451751,26,0
2385,3589.8083,2127.8469,42.42142,22.931,3.075,2.442,5.54,7.92,4.809,0.206,89.65,0.0005225843,0.07451751,115,0
2386,334.7154,2113.48,18.5771,23.8276,2.539,2.014,5.02,7.26,3.948,0.207,19.49,0.0004885362,0.07451751,66,0
2387,2395.4736,2099.7195,7.787121,24.7716,1.456,1.227,7.43,10.56,4.668,0.157,23.71,5.294373e-05,0.07451751,19,0
2388,1810.2771,2094.9851,2.639945,25.946,1.161,0.439,7.4,4.62,2.582,0.622,-33.49,0.00168798,0.07451751,7,0
2389,490.2385,2100.9265,5.992854,25.0559,1.601,0.978,6.98,5.94,3.295,0.39,-17.99,0.001560678,0.07451751,21,0
2390,1857.1375,2119.7266,24.39848,23.5316,2.703,2.142,5.31,7.92,4.116,0.208,58.38,0.001118137,0.07451751,81,0
2391,784.6885,2147.5818,79.90851,22.2435,4.324,3.677,5.23,9.9,6.764,0.15,79.14,0.002314923,0.07451751,239,0
2392,4091.5383,2103.2434,3.545512,25.6258,0.991,0.738,7.42,7.92,2.683,0.255,0.14,0.0005507855,0.07451751,9,0
2393,2657.8572,2103.1333,3.349273,25.6876,0.776,0.576,8.26,10.56,2.978,0.258,-45.86,0.0003176159,0.07451751,4,0
2394,2035.7163,2106.7466,2.57344,25.9737,1.058,0.78,6.03,6.6,2.14,0.262,46.13,0.001117943,0.07451751,9,0
2395,747.6252,2116.9709,16.41397,23.962,2.096,1.764,6.42,10.56,4.461,0.158,15.55,0.003432228,0.07451751,47,0
2396,1488.4027,2103.8,3.249325,25.7205,0.769,0.449,9.3,10.56,3.24,0.416,-71.56,-8.996021e-05,0.07451751,4,0.001
2397,979.7108,2111.1482,7.67416,24.7874,1.424,1.079,8.22,10.56,4.641,0.242,-2.55,0.0005364667,0.07451751,15,0
2398,462.1411,2110.7454,4.979421,25.2571,1.495,0.953,6.67,9.24,3.123,0.362,36,0.001040943,0.07451751,16,0
2399,3247.1755,2114.2927,4.659718,25.3291,1.684,0.969,7.31,3.5,3.207,0.424,74.48,-0.0002891776,0.07451751,12,0.001
2400,982.243,2136.4133,47.07993,22.8179,4.629,2.688,5.65,7.26,6.817,0.419,-30.15,0.0002660341,0.07451751,158,0
2401,1006.2759,2112.5618,5.224602,25.2049,1.283,0.925,7.4,10.56,3.397,0.279,-71.98,0.000454714,0.07451751,12,0
2402,1770.0476,2146.8269,70.29478,22.3827,3.71,3.247,4.72,6.6,4.84,0.125,-12.66,-0.0009880022,0.07451751,210,0.001
2403,3766.8589,2135.7415,32.58804,23.2174,2.687,2.557,5.41,7.26,4.437,0.048,34.92,0.0008617415,0.07451751,102,0
2404,4170.686,2142.8101,61.9768,22.5194,2.944,2.793,4.17,5.94,3.748,0.051,64.6,0.0009575348,0.07451751,161,0.001
2405,1737.9764,2114.8108,3.386677,25.6756,1.289,0.435,7.84,8.58,3.011,0.662,54.78,0.0001664679,0.07451751,5,0
