OBJ_ID,X,Y,BRIGHTNESS,MAGNITUDE,SEMI_MAJOR,SEMI_MINOR,GEO_SEMI_MAJOR,GEO_SEMI_MINOR,SN,ELLIPTICITY,POSITION_ANGLE,SKY,STD,AREA,UPPERLIMIT
2543,1503.341,1941.14,9.8668,24.515,6.18,4.513,6.582,4.939,7.828,0.27,-89.432,-0.0005393,0.05047,338,0.99148
2544,2871.565,1956.125,157.59,21.506,20.993,7.988,27.255,10.055,39.241,0.62,4.118,0.000795,0.0501,2790,3.5377
2545,6.464,1937.278,3.7911,25.553,3.278,2.919,3.896,3.137,4.837,0.109,-30.683,0.0006155,0.04972,136,0.62856
2546,689.853,1950.235,52.9,22.691,4.534,3.659,7.52,5.706,26.617,0.193,81.838,0.0006104,0.04967,492,1.3508
2547,1709.83,1946.965,11.117,24.385,7.441,4.305,8.321,4.56,8.164,0.421,65.11,-0.0005291,0.05047,404,1.081
2548,3685.969,1952.131,9.9598,24.504,10.085,4.294,9.858,4.63,7.402,0.574,88.163,-7.085e-05,0.05033,414,1.1586
2549,2310.115,1957.489,50.215,22.748,6.668,4.953,9.33,6.971,23.606,0.257,57.029,-0.0001894,0.04966,704,1.482
2550,1588.948,1962.034,38.703,23.031,11.76,5.681,13.604,6.478,17.424,0.517,59.159,-0.0005291,0.05047,1003,1.866
2551,495.968,1949.57,13.342,24.187,6.63,5.849,7.177,6.136,8.881,0.118,-10.183,0.0006104,0.04965,505,1.2402
2552,2753.406,1949.551,9.8921,24.512,5.167,4.662,5.724,5.248,8.057,0.098,-33.294,0.00045,0.04973,330,0.95332
2553,4175.916,1946.453,2.869,25.856,3.527,2.887,3.452,3.092,3.897,0.181,-55.065,0.001258,0.04997,125,0.55005
2554,2556.862,1950.398,15.317,24.037,5.801,4.979,6.978,5.712,10.877,0.142,18.322,-8.496e-05,0.0496,400,1.1213
2555,4034.549,1962.615,24.244,23.538,12.885,7.506,13.045,8.127,12.082,0.417,18.988,0.001242,0.04997,907,1.6956
2556,3849.775,1956.046,9.9288,24.508,4.813,3.583,5.828,4.222,8.924,0.256,88.247,0.0006732,0.05007,258,0.84329
2557,632.331,1953.506,6.2856,25.004,5.426,4.066,5.97,4.146,5.814,0.251,69.934,0.0006104,0.04966,261,0.84434
2558,1027.791,1955.183,25.84,23.469,5.955,4.51,7.655,5.326,16.06,0.243,-68.73,9.749e-05,0.0495,474,1.1101
2559,1869.316,1953.585,15.804,24.003,6.476,3.72,7.674,4.416,11.393,0.426,-6.53,-0.0005291,0.05047,379,0.98891
2560,2365.219,1959.61,13.36,24.185,7.651,4.194,8.013,4.543,9.722,0.452,61.135,-0.0001553,0.04962,416,1.0888
2561,2684.945,1952.952,6.3572,24.992,4.462,2.948,5.183,3.251,6.796,0.339,-54.999,5.807e-05,0.04964,182,0.82432
2562,180.408,1963.88,65.353,22.462,9.697,5.599,11.411,7.665,26.826,0.423,-24.821,0.0006123,0.04964,988,1.9589
2563,323.255,1960.062,10.435,24.454,5.872,4.832,6.295,5.167,8.021,0.177,65.75,0.0006104,0.04962,365,1.0142
2564,1100.647,1958.458,5.5795,25.134,4.979,3.53,5.314,3.801,5.709,0.291,6.868,-0.0003785,0.04943,226,0.73856
2565,2036.822,1963.488,7.7287,24.78,5.559,3.627,6.212,3.798,7.015,0.348,63.646,-0.0005207,0.05038,264,0.91305
2566,576.854,1960.756,5.6919,25.112,5.028,4.324,4.981,4.481,5.425,0.14,56.004,0.0006104,0.04966,255,0.81042
2567,1686.14,1966.2,9.0516,24.608,8.489,4.153,8.163,4.232,6.948,0.511,-36.948,-0.0005291,0.05047,390,1.1648
2568,2955.354,1963.367,7.8354,24.765,6.331,4.383,6.652,4.646,6.883,0.308,-35.007,0.0006206,0.0504,289,0.89388
2569,7.169,1967.334,6.6052,24.95,6.346,3.182,6.651,3.22,6.291,0.499,53.37,0.0006151,0.04971,241,0.78692
2570,451.439,1966.355,52.44,22.701,4.423,3.921,7.419,6.069,26.204,0.113,-24.887,0.0006104,0.04963,511,1.249
2571,698.941,1963.405,9.9478,24.506,5.066,3.269,6.295,3.649,8.974,0.355,-15.015,0.0006104,0.04966,255,0.83231
2572,2659.736,1965.535,6.6953,24.936,5.766,3.55,5.979,3.697,6.504,0.384,71.414,-5.882e-06,0.04961,245,0.82064
2573,1841.033,1964.241,3.8876,25.526,4.41,3.464,4.471,3.606,4.494,0.214,-48.054,-0.0005291,0.05047,173,0.72758
2574,1351.251,1962.113,3.0988,25.772,3.392,2.554,3.526,2.877,4.27,0.247,-28.448,-0.0009119,0.04966,117,0.5732
2575,3912.83,1969.883,26.84,23.428,6.282,5.222,7.704,6.251,15.681,0.169,-15.271,0.001208,0.04997,553,1.3287
