NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
2091,2520.3801,3895.0664,9.44225,24.5623,2.075,1.748,5.43,7.92,3.675,0.157,15.46,0.003194967,0.0807259,28,0
2092,2446.8286,3896.1665,5.763864,25.0982,1.36,0.849,7.17,9.9,3.327,0.375,80.99,0.003654057,0.0807259,10,0.001
2093,1504.8777,3883.4114,14.4934,24.0971,2.18,2.056,5.77,7.92,4.123,0.057,69.58,0.001422396,0.0807259,47,0
2094,1872.5815,3879.7727,46.53591,22.8305,3.401,2.876,4.71,6.6,4.951,0.154,-58.19,0.002128461,0.0807259,149,0
2095,3910.2834,3785.9607,34.26622,23.1628,2.978,2.754,5.42,7.26,5.259,0.075,-5.5,0.002597966,0.0807259,105,0
2096,377.881,3818.3237,5.959778,25.0619,0.954,0.684,9.07,10.56,3.855,0.283,68.81,0.0004807776,0.0807259,6,0
2097,1200.033,3867.5217,21.64005,23.6619,2.68,2.431,6.28,10.56,5.453,0.093,-51.1,0.002186838,0.0807259,72,0
2098,3825.5994,3622.606,3.617856,25.6039,1.062,0.319,9.12,10.56,3.448,0.699,-68.45,0.003713894,0.0807259,5,0
2099,3179.9731,3821.7844,11.89917,24.3112,2.314,1.986,6.54,6.6,4.894,0.142,-45.3,0.001528893,0.0807259,29,0
2100,245.7376,3603.3928,17.33634,23.9026,2.64,1.996,5.92,7.92,4.569,0.244,-73.37,0.004219375,0.0807259,61,0
2101,2197.0261,3479.4524,19.34111,23.7838,2.796,2.096,6.24,10.56,5.681,0.25,13.07,0.0006740104,0.0807259,57,0
2102,1962.5135,3829.7717,7.382271,24.8295,1.349,0.745,8.42,10.56,4.212,0.447,20.54,0.001825712,0.0807259,6,0.005
2103,3562.5027,3826.2805,42.88224,22.9193,3.4,3.196,5.93,9.24,7.001,0.06,-25.24,0.001948118,0.0807259,129,0
2104,2896.4199,3812.5737,16.10459,23.9826,1.907,1.739,7.24,10.56,5.765,0.088,-58.95,0.003623494,0.0807259,38,0
2105,1261.9412,3836.1553,23.10927,23.5905,2.869,2.693,4.58,7.26,5.058,0.062,41.43,0.001020891,0.0807259,83,0
2106,4140.8105,3484.3755,3.162085,25.7501,0.741,0.452,8.5,6.6,2.927,0.39,-17.21,0.0007894002,0.0807259,5,0
2107,3753.9651,3598.5383,12.03509,24.2989,2.169,1.486,6.89,7.92,4.831,0.315,-37.44,0.003518283,0.0807259,26,0
2108,2663.2974,3825.5623,42.04936,22.9406,3.43,2.853,6.04,10.56,6.732,0.168,-49.9,0.004495339,0.0807259,127,0
2109,2031.5187,3667.658,154.3774,21.5285,5.346,4.215,4.08,6.6,6.589,0.212,-81.48,0.002472171,0.0807259,416,0
2110,2940.7729,3803.7014,11.73933,24.3259,1.71,1.43,7.43,10.56,5.352,0.164,30.57,0.003520479,0.0807259,20,0
2111,2439.0171,3840.491,4.463422,25.3758,0.805,0.5,8.81,10.56,3.498,0.379,-0.97,0.003384002,0.0807259,5,0
2112,2815.3018,3602.1946,10.87611,24.4088,1.653,1.22,7.87,10.56,5.06,0.262,-35.3,0.00180822,0.0807259,16,0
2113,497.9774,3848.8408,11.50929,24.3474,2.073,1.543,6.52,9.24,4.401,0.256,-58.4,0.0006765864,0.0807259,32,0
2114,3794.2791,3815.0857,9.627872,24.5412,1.6,1.548,7.41,10.56,4.418,0.033,-9.84,0.001246935,0.0807259,20,0
2115,1166.8284,3795.6858,3.791672,25.5529,0.751,0.656,8.93,5.28,3.871,0.126,-60.9,0.002445341,0.0807259,5,0
2116,2586.1687,3764.3403,83.48615,22.196,6.626,3.561,5.89,10.56,9.939,0.463,-70.39,0.003872386,0.0807259,239,0
2117,2562.0439,3761.8669,16.40709,23.9624,2.249,1.724,6.65,9.24,5.166,0.233,-2.24,0.003872386,0.0807259,43,0
2118,2538.8284,3734.4377,28.91527,23.3472,2.832,2.548,5.49,6.6,4.8,0.1,89.78,0.003771596,0.0807259,103,0
2119,2083.0154,3823.4817,7.319783,24.8388,1.169,0.673,9.03,10.56,3.991,0.424,-23.7,0.0007479477,0.0807259,6,0
2120,3434.082,3588.4424,19.73513,23.7619,2.848,2.356,5.19,7.92,4.904,0.173,31.31,0.004062319,0.0807259,75,0
2121,1986.6941,3795.4585,97.71793,22.0251,4.819,4.216,4.82,7.92,7.396,0.125,-78.21,0.001964131,0.0807259,302,0
2122,1893.9756,3790.4021,13.22886,24.1962,1.552,1.148,8.46,10.56,6.171,0.261,33.77,0.001549678,0.0807259,18,0
2123,383.8562,3751.7625,12.40279,24.2662,2.339,1.911,4.69,8.58,4.029,0.183,11.48,0.001289658,0.0807259,51,0
2124,2103.2358,3760.2839,14.24518,24.1158,2.1,1.808,6.87,10.56,5.011,0.139,69.43,0.0007296508,0.0807259,38,0
2125,2795.6428,3801.811,27.64274,23.396,3.33,2.298,6.28,10.56,6.459,0.31,77.31,0.004239195,0.0807259,78,0
2126,2962.2419,3844.594,2.586569,25.9682,0.768,0.449,7.71,10.56,2.156,0.415,-18.59,0.003206762,0.0807259,4,0.009
2127,1305.7679,3729.6033,2.605642,25.9602,0.739,0.459,7.54,7.92,2.58,0.379,17.07,0.001519509,0.0807259,4,0.001
2128,2586.9795,3733.9373,84.066,22.1884,4.039,3.749,4.92,7.26,6.057,0.072,88,0.003861187,0.0807259,250,0
2129,299.3975,3782.9121,52.54413,22.6987,4.239,3.075,4.85,6.6,6.103,0.275,62.78,0.001365364,0.0807259,178,0
2130,3136.2969,3790.978,13.20192,24.1984,2.377,1.722,6.21,9.24,4.828,0.276,13.29,0.000868204,0.0807259,40,0
2131,199.3205,3534.6604,13.718,24.1568,2.288,1.493,7.17,10.56,5.497,0.347,23.78,0.003808109,0.0807259,23,0
2132,57.6357,3626.7351,5.256702,25.1982,1.296,0.509,8.4,10.56,3.46,0.608,39.74,0.001173264,0.0807259,8,0
2133,2891.2507,3800.4458,3.892368,25.5245,1.019,0.477,8.19,5.28,3.031,0.532,-8.93,0.003275325,0.0807259,6,0
2134,2273.282,3802.7922,20.84891,23.7023,2.776,2.381,6.53,9.9,6.39,0.142,-17.7,0.00178092,0.0807259,51,0
2135,502.7895,3776.6055,3.695458,25.5808,0.764,0.445,8.34,8.58,3.219,0.417,18.98,0.001405855,0.0807259,3,0.011
2136,31.688,3777.0486,5.275346,25.1944,0.738,0.683,8.77,6.6,3.745,0.074,-81.23,8.156106e-05,0.0807259,6,0
2137,970.4199,3768.6057,2.787575,25.8869,1.094,0.313,8.18,10.56,2.667,0.714,20.96,0.0009758399,0.0807259,5,0
2138,2212.8303,3711.1638,36.40501,23.0971,3.107,2.748,5.37,6.6,5.066,0.116,-10.3,0.0005732671,0.0807259,114,0
2139,3850.2573,3732.6333,4.140481,25.4574,1.018,0.587,8.52,10.56,3.178,0.424,70.76,0.002301575,0.0807259,6,0
2140,3033.4824,3735.9707,56.01323,22.6293,3.771,3.476,4.78,7.92,6.007,0.078,7.54,0.00295737,0.0807259,191,0
2141,1562.9438,3594.9648,110.5493,21.8911,5.299,4.191,4.73,7.92,7.489,0.209,-13.72,0.001472796,0.0807259,343,0
2142,3000.6055,3761.5295,37.90878,23.0532,3.317,2.907,5.03,5.94,5.058,0.124,68.45,0.00349927,0.0807259,133,0
2143,4103.6655,3748.5295,4.975534,25.2579,1.022,0.694,8.67,10.56,3.517,0.321,-33.74,0.001354496,0.0807259,7,0
2144,2150.8193,3703.408,15.56262,24.0198,2.208,2.018,6.12,7.26,4.563,0.086,52.22,0.0009133161,0.0807259,48,0
2145,1524.9567,3485.4326,34.36408,23.1597,3.414,2.986,5.58,7.92,6.064,0.125,-37.04,0.002513666,0.0807259,121,0
2146,234.957,3767.1663,6.053588,25.045,1.924,0.711,7.72,10.56,3.632,0.631,-83,0.001770762,0.0807259,13,0
2147,66.5272,3751.6602,3.556135,25.6226,0.929,0.474,8.32,9.24,3.095,0.49,0.02,-0.0001811878,0.0807259,5,0
2148,2605.6917,3690.1204,3.843617,25.5381,1.56,0.534,7.9,9.24,2.934,0.658,20.97,0.003932648,0.0807259,8,0
2149,1852.0629,3765.0535,4.423223,25.3857,0.897,0.526,8.12,10.56,3.448,0.413,45.89,0.001549302,0.0807259,7,0
2150,629.2142,3771.1504,5.560298,25.1373,1.41,0.75,7.2,10.56,3.562,0.468,83.6,0.001365376,0.0807259,13,0
2151,4126.6748,3711.0024,18.83548,23.8126,1.788,0.947,8.96,10.56,7.04,0.47,1.06,0.001407255,0.0807259,12,0
2152,1956.7263,3719.1492,25.96003,23.4642,2.552,2.088,7.46,10.56,7.667,0.182,-50.09,0.001651698,0.0807259,51,0
2153,1543.9858,3750.5242,3.717484,25.5744,0.79,0.499,8.9,10.56,3.308,0.368,-0.3,0.0007866945,0.0807259,5,0.002
2154,3094.2407,3744.3616,9.252924,24.5843,1.833,0.99,7.39,10.56,4.254,0.46,-36.2,0.00129063,0.0807259,18,0
2155,1139.645,3636.3167,4.277807,25.4219,0.808,0.482,8.8,10.56,3.142,0.404,25.79,0.001522045,0.0807259,4,0.004
2156,331.1356,3721.0161,20.56087,23.7174,2.826,2.303,5.36,7.26,4.555,0.185,-55.38,0.002594845,0.0807259,81,0
2157,4033.6897,3719.6069,8.111086,24.7273,1.224,0.967,8.7,3.5,4.854,0.21,-58.07,0.002261451,0.0807259,12,0.005
2158,3587.8718,3784.1499,6.749941,24.9267,1.361,0.696,8.72,10.56,4.31,0.488,5.13,0.001791138,0.0807259,9,0
2159,3920.5466,3702.1909,21.84658,23.6515,2.138,1.703,7.92,10.56,7.562,0.204,-33.72,0.00271317,0.0807259,22,0
