NUMBER,X_IMAGE,Y_IMAGE,FLUX_AUTO,MAG_AUTO,A_IMAGE,B_IMAGE,KRON_RADIUS,PETRO_RADIUS,FLUX_RADIUS,ELLIPTICITY,THETA_IMAGE,BACKGROUND,THRESHOLD,ISOAREA_IMAGE,CLASS_STAR
4772,1596.9691,4077.74,3.199061,25.7374,1.531,0.851,5.8,6.6,2.511,0.444,-43.44,0.0005723526,0.0753541,11,0
4773,3294.1594,3223.3274,22.9789,23.5967,2.749,2.433,4.25,7.26,4.138,0.115,-7.96,-0.0003898457,0.0753541,90,0
4774,1730.6138,3162.709,7.65072,24.7907,1.736,1.434,6.92,7.26,3.578,0.174,16.67,-0.0001504332,0.0753541,24,0
4775,3606.8911,3205.9971,7.754174,24.7762,1.398,1.106,7.58,10.56,4.592,0.209,-49.14,-6.52299e-05,0.0753541,13,0
4776,3120.4512,3188.6289,37.15316,23.075,2.578,2.495,4.15,6.6,3.539,0.032,-30.27,0.0005210867,0.0753541,106,0
4777,628.6077,3225.804,1.584323,26.5004,0.768,0.444,7.51,7.92,1.669,0.422,71.05,0.001313147,0.0753541,4,0
4778,3473.6931,3214.5691,17.85142,23.8708,2.531,1.67,7.43,10.56,6.601,0.34,-56.24,0.001493317,0.0753541,38,0
4779,2118.8787,3238.5576,15.55448,24.0204,2.416,2.103,5.65,8.58,4.704,0.13,19.98,-0.0002033513,0.0753541,56,0
4780,1961.7367,3181.8247,8.511206,24.675,2.031,1.807,4.27,7.92,3.602,0.11,5.75,8.694315e-05,0.0753541,32,0
4781,3450.7805,3158.0022,106.0777,21.9359,4.544,3.885,4.76,6.6,6.214,0.145,-24.35,8.078958e-05,0.0753541,305,0
4782,294.4302,4041.9963,18.47545,23.8335,3.396,1.74,6.09,7.92,5.713,0.488,-52.76,-0.0007204324,0.0753541,59,0
4783,883.9883,3235.5808,24.22168,23.5395,3.033,2.595,5.49,9.24,5.777,0.144,24.94,0.0003792654,0.0753541,83,0
4784,785.5565,3193.4724,22.90029,23.6004,3.088,2.191,5.26,7.26,4.748,0.29,-21.61,-0.0005939202,0.0753541,85,0
4785,589.4762,3216.9253,27.49,23.4021,4.573,2.303,4.74,7.26,5.83,0.496,-62.3,0.0007094677,0.0753541,115,0
4786,3166.2688,3221.9485,9.644813,24.5393,1.875,1.726,6.29,10.56,4.163,0.079,35.76,0.001042544,0.0753541,28,0
4787,2384.665,3168.1367,3.029239,25.7967,1.102,0.563,7.64,6.6,2.68,0.489,33.18,6.799787e-05,0.0753541,5,0
4788,2120.8582,3140.5752,12.47758,24.2597,2.162,1.592,6.21,10.56,4.358,0.264,9.66,0.0005059048,0.0753541,36,0.003
4789,1543.8442,3234.2517,12.99014,24.216,2.433,1.262,7.25,10.56,5.256,0.481,44.25,0.001359386,0.0753541,30,0
4790,1649.5565,3142.2864,40.92072,22.9701,3.011,2.597,4.92,6.6,4.16,0.137,31.17,0.0002840273,0.0753541,126,0
4791,2288.3533,3178.6414,5.804941,25.0905,1.509,1.257,6.59,9.9,3.298,0.167,-12.18,4.500766e-05,0.0753541,19,0
4792,3750.9812,3187.1123,15.99855,23.9898,2.871,1.827,6.17,9.9,5.175,0.364,-23.15,0.002040164,0.0753541,53,0
